"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.510043500E0,-8.098159790E-2,2.699785767E0,9.953850861E0
2.520083500E0,4.805007935E-2,2.595752106E0,9.824519806E0
2.530123500E0,-1.190025330E-1,2.701582031E0,9.817185059E0
2.540164500E0,1.863624573E-1,2.656675415E0,9.910291443E0
2.550204500E0,-2.993774414E-3,2.599194946E0,9.919272766E0
2.560244500E0,1.522334290E-1,2.565215607E0,1.001851639E1
2.570284500E0,2.869532776E-1,2.653082886E0,9.885293427E0
2.580325500E0,2.784210205E-2,2.831062775E0,9.927505646E0
2.590365500E0,2.227368164E-1,2.803969116E0,9.916428680E0
2.600405500E0,-6.152206421E-2,2.871329041E0,9.950707397E0
2.610446500E0,1.495390320E-1,2.720742188E0,9.970316620E0
2.620486500E0,1.222956848E-1,2.666554871E0,9.849667511E0
2.630526500E0,1.187031555E-1,2.888692932E0,9.865534515E0
2.640566500E0,3.008743286E-1,3.012485504E0,9.720785522E0
2.650607500E0,8.637039185E-2,3.080593872E0,9.812245331E0
2.660647500E0,2.465373230E-1,3.049159241E0,9.893077240E0
2.670687500E0,1.835183716E-1,3.248245239E0,9.697434082E0
2.680728500E0,2.499801636E-2,3.322191467E0,9.765243073E0
2.690768500E0,1.212478638E-1,3.084485779E0,9.710606689E0
2.700808500E0,5.837860107E-2,3.017574921E0,9.715995483E0
2.710848500E0,3.469784546E-1,3.150348816E0,9.581724701E0
2.720889500E0,1.748364258E-1,3.464246063E0,9.505383453E0
2.730929500E0,1.634600830E-1,3.565285950E0,9.693991241E0
2.740969500E0,3.062631226E-1,3.473227386E0,9.679321747E0
2.751010500E0,-5.523513794E-2,3.381767578E0,9.768985291E0
2.761050500E0,5.688171387E-2,3.303031311E0,9.630972290E0
2.771090500E0,-8.382568359E-3,3.435954895E0,9.470356293E0
2.781130500E0,1.836680603E-1,3.412154388E0,9.682016144E0
2.791171500E0,1.622625732E-1,3.384312286E0,9.622290344E0
2.801211500E0,4.101470947E-2,3.441343689E0,9.669292603E0
2.811251500E0,1.564247131E-1,3.477418671E0,9.608219604E0
2.821292500E0,-5.942642212E-2,3.709436188E0,9.554181976E0
2.831332500E0,5.403762817E-2,3.494782562E0,9.680968323E0
2.841372500E0,1.896556091E-1,3.349734192E0,9.643396454E0
2.851412500E0,-1.197509766E-2,3.508853302E0,9.516759796E0
2.861453500E0,2.418969727E-1,3.528312836E0,9.401948547E0
2.871493500E0,2.694396973E-2,3.562591553E0,9.615254974E0
2.881533500E0,3.638932800E-1,3.470532990E0,9.671388245E0
2.891574500E0,1.691482544E-2,3.688030701E0,9.567653961E0
2.901614500E0,2.754272461E-2,3.614832916E0,9.632319489E0
2.911654500E0,2.989283752E-1,3.520229645E0,9.504335632E0
2.921694500E0,8.472381592E-2,3.486849060E0,9.722282410E0
2.931735500E0,3.918850708E-1,3.520379333E0,9.623188477E0
2.941775500E0,1.191522217E-1,3.396287384E0,9.773475952E0
2.951815500E0,2.245330811E-1,3.459156647E0,9.785900116E0
2.961856500E0,-1.863624573E-1,3.483406219E0,9.729168091E0
2.971896500E0,-2.799179077E-2,3.243155823E0,9.883946228E0
2.981936500E0,1.224453735E-1,3.269650726E0,1.008408005E1
2.991976500E0,7.993377686E-2,3.314407654E0,1.008961853E1
3.002017500E0,1.445993042E-1,3.238665161E0,1.020652542E1
3.012057500E0,-1.216969299E-1,3.127296753E0,1.044812302E1
3.022097500E0,-8.981323242E-3,3.179089050E0,1.042611877E1
3.032151375E0,-6.747967529E-1,3.229683838E0,1.047686325E1
3.042191375E0,-3.951782227E-2,3.229234772E0,1.036115387E1
3.052231375E0,-1.739382935E-1,3.459156647E0,1.016296600E1
3.062271375E0,1.999841309E-1,3.540437622E0,1.009231293E1
3.072312375E0,-7.723937988E-2,3.346291351E0,1.019769379E1
3.082352375E0,-4.101470947E-2,3.356170807E0,1.028481262E1
3.092392375E0,-1.673519897E-1,3.533402252E0,1.006342300E1
3.102432375E0,2.088157654E-1,3.543880463E0,9.870025177E0
3.112473375E0,-1.002914429E-1,3.554208984E0,9.780062256E0
3.122513375E0,4.204756165E-1,3.512296143E0,9.533674622E0
3.132553375E0,2.924917603E-1,3.732937317E0,9.586514740E0
3.142594375E0,1.387614441E-1,3.526366882E0,9.845925293E0
3.152634375E0,3.192860413E-1,3.397933960E0,9.676028595E0
3.162674375E0,-6.092330933E-2,3.743116150E0,9.694589996E0
3.172714375E0,6.039939880E-1,3.647764435E0,9.298363953E0
3.182755375E0,-2.336640930E-1,3.796854401E0,9.371861115E0
3.192795375E0,4.816983032E-1,3.451971588E0,9.283993835E0
3.202835375E0,-1.625619507E-1,3.495081940E0,9.662706299E0
3.212876375E0,3.966751099E-2,3.548071747E0,9.591454468E0
3.222916375E0,-3.980223083E-1,3.571423187E0,9.512418823E0
3.232956375E0,-2.463876343E-1,3.708238678E0,9.431736603E0
3.242996375E0,-1.966909790E-1,3.847299500E0,9.293124847E0
3.253037375E0,-2.089654541E-1,3.530857544E0,9.307944031E0
3.263108375E0,-5.700146484E-1,3.645519104E0,9.260492706E0
3.273148375E0,-4.508624268E-1,3.550317078E0,9.208550720E0
3.283188375E0,-4.340972900E-1,3.874093781E0,9.375154266E0
3.293228375E0,-1.231938171E-1,3.851490784E0,9.235345001E0
3.303269375E0,-4.376898193E-1,3.661984863E0,9.112600250E0
3.313309375E0,7.454498291E-2,3.333567810E0,9.289981384E0
3.323349375E0,-5.257067871E-1,3.691623230E0,9.458381195E0
3.333390375E0,-1.128652954E-1,3.572471008E0,9.520951080E0
3.343430375E0,-4.739144897E-1,2.894680481E0,1.000714005E1
3.353470375E0,-2.507286072E-1,2.796634369E0,1.019844223E1
3.363510375E0,-2.956352234E-1,3.027154999E0,1.005144791E1
3.373551375E0,-4.126918030E-1,2.737207947E0,1.049722092E1
3.383591375E0,-4.652325439E-1,2.301464081E0,1.066053131E1
3.393631375E0,-2.372566223E-1,2.256108398E0,1.060454773E1
3.403672375E0,-4.002676392E-1,2.478845215E0,1.057131683E1
3.413712375E0,1.814227295E-1,1.945354614E0,1.047132477E1
3.423752375E0,-5.926176453E-1,1.719773712E0,1.057101746E1
3.433792375E0,-3.370989990E-1,1.788630524E0,1.030337402E1
3.443833375E0,-4.975653076E-1,1.945953369E0,1.032897079E1
3.453873375E0,-3.698808289E-1,2.011517029E0,1.063268921E1
3.463913375E0,-1.266366577E-1,1.774260406E0,1.052206924E1
3.473953375E0,-1.676513672E-1,1.970202942E0,1.012883698E1
3.483994375E0,-4.032614136E-1,1.761387177E0,9.782457275E0
3.494034375E0,-2.667453003E-1,1.688339081E0,9.597741394E0
3.504074375E0,-7.469467163E-2,2.224673767E0,9.520352325E0
3.514115375E0,6.855743408E-2,2.255509644E0,9.573192444E0
3.524155375E0,9.175918579E-2,1.720671844E0,9.458680573E0
3.534195375E0,-2.682421875E-1,1.823657684E0,9.574240265E0
3.544235375E0,-5.547463989E-1,2.432292023E0,9.249266052E0
3.554276375E0,-6.671626282E-1,2.558629303E0,9.387279053E0
3.564316375E0,6.062393188E-2,2.250120850E0,9.515861664E0
3.574356375E0,-8.996292114E-2,2.885250092E0,9.162296906E0
3.584397375E0,-2.179467773E-1,2.984942780E0,8.784632263E0
3.594437375E0,-9.520202637E-2,2.498903503E0,8.565188599E0
3.604477375E0,-5.538482666E-3,2.782413940E0,9.006021881E0
3.614517375E0,-2.649490356E-2,3.300037537E0,8.925788727E0
3.624558375E0,-6.036946106E-1,3.082390137E0,9.239236908E0
3.634598375E0,-3.610491943E-1,2.907703400E0,9.422006836E0
