"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.879242500E-1,-7.994570883E-2,6.348289143E-2,-8.357542276E-2
9.979642500E-1,1.226754615E-1,7.501385652E-2,-1.070829839E-1
1.008004250E0,4.101724022E-2,-7.493005861E-3,-2.865544975E-2
1.018044250E0,-1.546919639E-1,1.165269680E-2,-3.972247481E-2
1.028085250E0,-7.439620782E-2,1.086128713E-1,-9.584989786E-2
1.038135167E0,1.275741217E-1,1.021592811E-1,-9.151886523E-2
1.048175167E0,5.595511291E-3,6.081791326E-2,-3.792737961E-2
1.058216167E0,-1.247794815E-1,1.029100088E-1,-7.652777374E-2
1.068256167E0,3.444353543E-2,1.317626010E-1,-1.278826994E-1
1.078296167E0,9.396433527E-2,8.430504564E-2,-1.038114667E-1
1.088336167E0,-1.762143587E-1,2.584423637E-2,4.110007882E-3
1.098377167E0,-1.819100218E-1,5.946627455E-2,-2.940974057E-2
1.108417167E0,1.389271578E-1,1.059322153E-1,-1.298689985E-1
1.118457167E0,2.268134952E-1,1.071544295E-2,-1.081986326E-1
1.128498167E0,4.551394092E-2,-2.949257003E-2,-6.061223745E-2
1.138538167E0,6.638418848E-2,3.782518124E-2,-7.050104856E-2
1.148609167E0,2.386090467E-1,-1.392063076E-2,-2.592246115E-2
1.158649167E0,4.494369121E-2,-8.864082914E-2,1.356846392E-2
1.168689167E0,-9.654022562E-2,-4.223334230E-4,-4.076327920E-2
1.178729167E0,1.387261050E-2,1.163709387E-1,-1.021333158E-1
1.188770167E0,1.632059667E-1,1.859595476E-2,-8.015947938E-2
1.198810167E0,-5.059595704E-3,2.484624457E-2,-5.188877642E-2
1.208850167E0,-7.525291627E-2,1.216244245E-1,-8.302110672E-2
1.218891167E0,1.207575747E-1,7.673681170E-2,-8.542431235E-2
1.228931167E0,1.717761210E-1,-1.763344824E-2,-4.159124494E-3
1.238971167E0,-1.685485493E-2,4.567371609E-2,-4.845646083E-2
1.249011167E0,-1.033806548E-1,2.103983143E-1,-1.433544320E-1
1.259052167E0,1.162962771E-1,6.369034334E-1,-1.692798167E-1
1.269092167E0,7.723031670E-2,7.418950143E-1,-3.044744593E-1
1.279132167E0,-2.141473114E-1,1.274526732E-2,9.952428818E-2
1.289173167E0,-5.727870326E-2,-1.055262906E-1,5.025447965E-2
1.299213167E0,1.616432800E-1,3.767166990E-1,-2.463116205E-1
1.309253167E0,-3.186010308E-2,5.377972942E-1,-1.626572603E-1
1.319293167E0,-1.151524704E-1,3.171857214E-1,7.524781823E-3
1.329334167E0,8.338773628E-2,2.444200462E-1,-5.911768913E-2
1.339374167E0,1.807185968E-1,9.715815755E-2,-5.595142186E-2
1.349414167E0,-1.732251341E-1,3.799018236E-2,-7.390178919E-2
1.359455167E0,-2.039925799E-1,1.729123629E-1,6.643606424E-3
1.369495167E0,1.142050204E-1,7.181637973E-2,8.310647607E-3
1.379535167E0,1.444438048E-1,-1.966331281E-1,2.260533571E-2
1.389575167E0,-2.315638828E-1,2.999919472E-2,2.507403016E-2
1.399616167E0,-3.099828288E-3,1.779789753E-1,-1.387158358E-1
1.409656167E0,1.018625258E-1,-4.703692133E-3,1.052498817E-3
1.419696167E0,1.640635888E-1,-1.425656061E-1,-3.911787271E-3
1.429737167E0,-2.120334151E-1,2.239561071E-1,-1.004516566E-1
1.439777167E0,6.315212175E-2,3.031704571E-1,-1.452097535E-1
1.449817167E0,1.809836036E-1,7.808879759E-2,5.580816507E-2
1.459857167E0,-3.063706656E-2,4.735198575E-2,1.194428283E-1
1.469898167E0,-2.023795889E-1,1.321075868E-1,-9.414777339E-2
1.479938167E0,-2.273349023E-2,6.380480806E-2,-1.333884376E-1
1.489978167E0,1.704681171E-1,-9.964212785E-3,-4.777233660E-2
1.500019167E0,-2.227733889E-2,-4.179288251E-3,-7.815388441E-2
1.510059167E0,-5.996988427E-2,-1.081552170E-2,-1.109456545E-1
1.520099167E0,9.000950701E-2,9.518711597E-2,-8.674461365E-2
1.530139167E0,1.892457193E-1,1.320476894E-1,-3.318177938E-2
1.540180167E0,-4.579942209E-2,1.896650378E-2,1.291942298E-2
1.550220167E0,-4.688677579E-2,3.696728507E-2,-2.195687950E-2
1.560260167E0,7.498465698E-2,1.170724310E-1,-1.072899753E-1
1.570300167E0,4.242269159E-3,2.093862344E-2,-1.354466575E-1
1.580341167E0,-6.873735930E-2,-6.623634528E-3,-1.420335460E-1
1.590381167E0,5.187870825E-2,1.174004507E-1,-1.466692185E-1
1.600421167E0,1.349762125E-1,9.758491293E-3,-8.397654176E-2
1.610462167E0,-7.215308798E-2,-5.827697829E-2,2.137098849E-2
1.620502167E0,-6.621800878E-2,1.017347276E-1,-2.233811796E-2
1.630542167E0,5.812592827E-2,9.833395952E-2,-3.700995147E-2
1.640582167E0,-1.386130893E-2,-8.554221598E-2,1.415727854E-2
1.650623167E0,-1.499374010E-1,-5.364263048E-3,-3.704152644E-2
1.660663167E0,3.396309530E-3,8.736934296E-2,-1.422662652E-1
1.670703167E0,1.269210608E-1,-1.024903066E-1,-1.100679874E-2
1.680744167E0,-4.132080208E-2,-1.445019481E-1,7.834801197E-2
1.690784167E0,-1.272607384E-1,3.927607644E-2,2.896301329E-2
