"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.152555458E0,2.486043796E-2,-8.022757247E-4,1.047265809E-2
1.162596458E0,6.259055808E-3,5.039900541E-3,1.414861903E-2
1.172636458E0,1.951425895E-2,8.430121467E-3,1.531308703E-2
1.182676458E0,1.456211135E-2,9.642924182E-3,1.582814194E-2
1.192717458E0,-3.249477595E-3,-1.115086861E-2,8.743871935E-3
1.202757458E0,2.583890036E-2,6.655558944E-3,7.374740671E-3
1.212797458E0,5.469539668E-3,-2.932338044E-3,1.043271367E-2
1.222837458E0,8.120716549E-3,-8.520981297E-3,1.400774065E-2
1.232878458E0,2.243192494E-2,4.436846357E-3,1.375448238E-2
1.242918458E0,-5.748847499E-3,-8.448326029E-3,1.905976608E-2
1.252958458E0,2.288857847E-2,-3.461034503E-3,1.370588318E-2
1.262999458E0,1.046519727E-2,-6.583590992E-3,9.994234890E-3
1.273039458E0,1.316802204E-2,-4.189911298E-3,1.338136941E-2
1.283079458E0,2.632883191E-2,1.055016182E-4,1.453425176E-2
1.293119458E0,2.830923535E-3,-7.598948199E-3,1.566595584E-2
1.303160458E0,2.813787758E-2,1.446587406E-2,1.500629075E-2
1.313200458E0,7.335459813E-4,-2.889742609E-3,1.432186272E-2
1.323240458E0,1.933972165E-2,-6.838411558E-3,1.092739776E-2
1.333281458E0,2.658257075E-2,-1.930125058E-3,9.616856463E-3
1.343321458E0,-1.752665266E-3,-3.026814666E-3,1.489364356E-2
1.353361458E0,1.512026787E-2,-4.380141851E-3,1.278961450E-2
1.363401458E0,-7.438304834E-3,-1.546538435E-3,9.923786856E-3
1.373442458E0,5.780153442E-3,-1.661368646E-3,1.175192557E-2
1.383482458E0,8.904573508E-3,2.283039037E-3,9.543099441E-3
1.393522458E0,1.081532612E-2,-2.042208333E-3,6.276071072E-3
1.403563458E0,2.055024356E-2,-6.502470002E-3,1.058586501E-2
1.413603458E0,8.167227730E-3,-1.226300374E-2,1.243740972E-2
1.423643458E0,2.315922640E-2,-1.009226218E-2,1.504304633E-2
1.433683458E0,8.648512885E-3,-6.939768326E-3,1.255088113E-2
1.443724458E0,2.236112952E-2,-8.868163452E-3,1.059159357E-2
1.453764458E0,4.516533110E-3,-6.537311710E-3,7.972622290E-3
1.463804458E0,1.419845596E-2,-2.733785193E-3,1.006853022E-2
1.473844458E0,-1.190761104E-4,-5.275917239E-3,1.104526594E-2
1.483885458E0,9.788948111E-3,-1.986114774E-3,1.729597151E-2
1.493925458E0,8.321807720E-3,8.972358890E-3,1.563867927E-2
1.503965458E0,-1.066945959E-2,-1.263226755E-2,1.409324724E-2
1.514006458E0,2.716727741E-2,8.753994480E-3,1.179040596E-2
1.524046458E0,-1.110699028E-3,-1.204289775E-2,9.957086295E-3
1.534086458E0,2.008918673E-2,6.555895787E-3,1.157722529E-2
1.544126458E0,-7.927534170E-3,-7.583624683E-3,1.488034427E-2
1.554167458E0,1.353735570E-2,1.064795442E-2,1.343703456E-2
1.564207458E0,-1.459703781E-3,-6.541097537E-5,1.429057773E-2
1.574247458E0,2.069421113E-2,9.815897793E-3,1.026361063E-2
1.584288458E0,-4.731520079E-3,-9.220110252E-3,1.267403737E-2
1.594328458E0,2.197411284E-2,4.677759018E-3,9.647360072E-3
1.604368458E0,1.039536670E-3,2.684116829E-3,1.304129325E-2
1.614408458E0,7.004483603E-3,-8.616414852E-4,1.223516930E-2
1.624449458E0,-3.741903231E-3,-8.361635730E-3,1.287725754E-2
1.634489458E0,1.766950265E-2,2.855079249E-3,1.046868507E-2
1.644529458E0,-1.238267217E-2,-3.260337980E-3,1.059784926E-2
1.654570458E0,5.592666566E-3,1.318175811E-3,1.194447186E-2
1.664610458E0,-1.257222146E-2,-8.525665849E-3,1.087494567E-2
1.674650458E0,1.318367943E-2,-5.114530213E-3,1.345303003E-2
1.684690458E0,-1.020659786E-2,-8.696215227E-3,1.140133105E-2
1.694731458E0,6.039750297E-3,-8.875606582E-4,1.544241142E-2
1.704790083E0,-7.105345838E-3,-6.273271516E-3,1.355742570E-2
1.714830083E0,-4.206761718E-3,3.495203331E-3,1.625414193E-2
1.724871083E0,-8.983940817E-3,2.816895954E-3,1.316034887E-2
1.734911083E0,-7.464522496E-3,6.372118369E-3,1.526293997E-2
1.744951083E0,-1.043368131E-2,-2.863164991E-4,1.148897503E-2
1.754991083E0,8.430353366E-3,4.247274715E-3,7.881172001E-3
1.765032083E0,-8.682587184E-3,-9.277055971E-3,1.104261074E-2
1.775072083E0,-2.776954323E-3,-3.259734716E-3,1.427822094E-2
1.785112083E0,3.707043827E-3,4.852022976E-4,1.243611239E-2
1.795153083E0,-9.211693890E-3,-1.294090599E-2,1.188241597E-2
1.805193083E0,5.318514071E-3,1.143367589E-2,1.045123301E-2
1.815233083E0,-1.187805925E-2,-1.545363106E-3,9.092506021E-3
1.825273083E0,-6.009032950E-4,1.587490551E-2,1.043713558E-2
1.835283083E0,-1.052341331E-2,-2.340589650E-3,1.265183091E-2
1.845323083E0,7.352788001E-3,9.501155466E-3,1.201134082E-2
1.855364083E0,-1.082504448E-2,-3.221023828E-3,1.194901206E-2
1.865404083E0,2.724319231E-3,9.647371247E-3,1.565719768E-2
1.875444083E0,-2.162314951E-3,-1.403026190E-2,1.472935267E-2
1.885485083E0,1.047305297E-2,-1.833126694E-2,1.303398423E-2
1.895525083E0,1.709766313E-2,-5.598347634E-3,1.576414332E-2
1.905565083E0,-7.658284158E-3,-8.355784230E-3,1.591620967E-2
1.915605083E0,-6.338950247E-3,4.702678882E-3,1.406915486E-2
1.925646083E0,-2.969519235E-3,-9.159606881E-3,1.667159609E-2
1.935686083E0,-2.280398272E-3,-6.143317558E-3,1.579755731E-2
1.945726083E0,7.221494336E-3,8.393014781E-3,1.308992133E-2
1.955767083E0,-4.182693549E-3,9.441234171E-3,1.244250685E-2
1.965807083E0,-4.004724324E-4,7.522960193E-3,1.206939761E-2
1.975847083E0,4.724766128E-3,2.801884897E-3,1.331776753E-2
1.985887083E0,1.761579700E-2,8.993468247E-3,1.374760177E-2
1.995928083E0,-3.909812309E-3,2.693850547E-3,1.147605572E-2
2.005968083E0,-2.253288403E-4,2.265397646E-2,9.260039777E-3
2.016008083E0,-1.577503234E-2,7.779723965E-4,1.291456819E-2
2.026049083E0,1.409524865E-2,3.148984630E-3,1.247035339E-2
2.036089083E0,1.109904796E-2,-5.519244820E-3,1.019429322E-2
2.046129083E0,9.594628587E-3,-1.139943022E-3,1.080069505E-2
2.056169083E0,-9.633165784E-3,2.150829416E-3,1.182372682E-2
2.066210083E0,-8.672830649E-3,6.193507928E-3,1.431138534E-2
2.076250083E0,3.096767701E-3,-1.029029768E-2,1.350163762E-2
2.086290083E0,1.057226118E-2,-1.274333522E-2,1.256287377E-2
2.096331083E0,6.097300909E-3,-1.918608323E-4,7.518452592E-3
2.106371083E0,-1.311447658E-2,7.291888352E-3,9.466288611E-3
2.116411083E0,-2.663635649E-3,1.878742501E-2,1.447639056E-2
2.126451083E0,-4.881516099E-3,6.361116655E-3,1.861121505E-2
2.136492083E0,9.849384427E-3,-4.745238926E-3,1.437199768E-2
2.146532083E0,1.562791131E-2,-2.718839794E-3,1.099777222E-2
2.156572083E0,-3.805371001E-3,9.031384252E-4,4.436650313E-3
2.166613083E0,-4.789941944E-3,1.752579212E-2,8.206354454E-3
2.176653083E0,-8.740292862E-3,4.533562344E-3,1.175316423E-2
2.186693083E0,1.186218858E-2,8.024167269E-3,1.800972782E-2
2.196733083E0,1.864455454E-2,2.472904511E-3,1.873891801E-2
2.206774083E0,1.190888789E-2,-5.836690776E-3,1.371113677E-2
2.216814083E0,1.143342815E-2,7.171778008E-3,6.965718698E-3
2.226854083E0,-5.218785256E-3,-2.457946539E-3,9.640597738E-3
2.236895083E0,-1.055940054E-3,1.644279063E-2,1.621384919E-2
2.246935083E0,6.421150640E-3,1.293299720E-4,2.269065753E-2
2.256975083E0,2.623203956E-2,1.230978407E-3,2.510506101E-2
2.267015083E0,1.760659367E-2,-2.979479730E-3,2.248850465E-2
2.277056083E0,7.887119427E-3,1.128343027E-2,1.428262610E-2
2.287096083E0,-1.272042096E-2,1.348559838E-2,1.137392130E-2
2.297136083E0,-5.216063932E-3,1.680205017E-2,1.269421540E-2
2.307176083E0,1.023722347E-3,8.598356508E-4,1.749482937E-2
2.317217083E0,2.556560561E-2,-3.482192988E-3,2.209090069E-2
2.327257083E0,1.564879157E-2,-1.279127225E-2,2.699777484E-2
2.337297083E0,2.196410298E-2,4.199786112E-3,1.775021851E-2
2.347338083E0,-6.475526839E-3,7.233659737E-3,9.939698502E-3
2.357378083E0,-4.849211313E-3,1.796974614E-2,7.085986901E-3
2.367418083E0,-1.743424498E-2,1.456809137E-2,1.133293007E-2
2.377458083E0,2.595623955E-4,1.322631352E-2,1.672970876E-2
2.387499083E0,1.369521022E-2,7.896795869E-3,2.365712449E-2
2.397539083E0,1.508580986E-2,-7.912433706E-3,1.890871115E-2
2.407579083E0,2.404281870E-2,-8.516704664E-3,1.137835719E-2
2.417620083E0,2.159114461E-3,-7.701973431E-3,1.009668130E-2
2.427660083E0,2.055251040E-3,1.406910270E-2,1.052811369E-2
2.437700083E0,-1.607568935E-2,2.138233744E-3,1.690706052E-2
2.447740083E0,-5.750614218E-3,3.769153729E-3,2.220275626E-2
2.457781083E0,9.877898730E-3,1.662257593E-3,2.048610523E-2
2.467821083E0,1.973053068E-2,-7.421252318E-3,1.969621330E-2
2.477861083E0,2.122832648E-2,-8.087852970E-3,1.386360917E-2
2.487902083E0,2.853471041E-2,5.479620304E-3,1.685646921E-2
2.497942083E0,1.101939194E-2,1.310743950E-2,1.274893712E-2
2.507982083E0,-1.293200999E-3,1.428215951E-2,1.712131500E-2
2.518022083E0,-3.272701055E-3,1.370052155E-2,1.805940643E-2
2.528063083E0,-1.075804699E-2,4.632459022E-3,1.775394194E-2
2.538103083E0,6.912834942E-3,5.579140503E-3,1.640001312E-2
2.548143083E0,3.191333730E-3,-1.031540334E-2,1.405882929E-2
2.558184083E0,1.633167639E-2,-9.964142926E-3,1.612249762E-2
2.568224083E0,1.466001105E-2,-1.353837177E-2,1.650599390E-2
2.578264083E0,7.548333611E-3,-4.145735875E-3,1.822935045E-2
2.588304083E0,9.686319157E-3,-2.303095069E-3,1.423700433E-2
2.598345083E0,-1.216536481E-2,1.703935675E-2,1.759032719E-2
2.608385083E0,-1.647702232E-2,1.751213800E-3,1.483768411E-2
2.618425083E0,-1.344424486E-2,1.418318320E-2,1.585392095E-2
2.628466083E0,-3.368906304E-2,-1.087982580E-2,1.763158105E-2
2.638506083E0,5.511316005E-3,1.403964311E-2,1.953641511E-2
2.648546083E0,2.641493455E-3,-6.540467031E-3,1.891270280E-2
2.658586083E0,1.749382541E-2,-6.830650847E-3,1.735143736E-2
2.668627083E0,1.843818277E-2,-1.297722664E-2,1.899913512E-2
2.678636083E0,1.485737972E-2,-8.396407589E-3,1.735130511E-2
2.688677083E0,9.996311739E-3,3.584089223E-3,1.677659526E-2
2.698717083E0,-9.248680435E-3,2.673119307E-4,1.917185262E-2
2.708753375E0,-1.808105409E-2,1.749823056E-2,1.683839038E-2
2.718794375E0,-3.721559048E-2,7.184861694E-3,1.327467524E-2
2.728834375E0,-2.784605697E-2,3.182442859E-2,1.311808079E-2
2.738874375E0,-3.047745302E-2,-6.161063444E-3,1.206184179E-2
2.748914375E0,1.487192139E-2,2.141490392E-2,1.448478550E-2
2.758955375E0,-7.276099175E-3,-1.354245469E-2,1.463925280E-2
2.768995375E0,9.388898499E-3,-8.600693196E-3,1.750694588E-2
2.779035375E0,1.590418443E-2,-2.575347573E-2,1.477935631E-2
2.789076375E0,3.205199540E-2,-6.697493140E-3,1.590028033E-2
2.799116375E0,2.493995428E-2,-1.763368212E-2,1.775090024E-2
2.809156375E0,1.922427863E-2,-8.111816831E-3,1.353751216E-2
2.819196375E0,5.498714745E-3,6.844669115E-3,1.578867808E-2
2.829237375E0,-1.887027547E-2,-4.667377565E-3,1.423152816E-2
2.839277375E0,-1.971860975E-2,1.507500187E-2,1.792201400E-2
2.849317375E0,-3.297369182E-2,7.553169969E-3,1.221486088E-2
2.859358375E0,-3.138416260E-2,2.264433913E-2,1.114921179E-2
2.869398375E0,-3.344145417E-2,9.269146249E-3,9.123877622E-3
2.879438375E0,-3.105295822E-2,1.725634933E-2,1.042618696E-2
2.889478375E0,-2.353085950E-2,6.841791328E-3,1.412052382E-2
2.899519375E0,-2.178605646E-3,6.683529355E-3,1.388910878E-2
2.909559375E0,-4.192754626E-3,-1.954700332E-3,1.202223357E-2
2.919599375E0,1.313447580E-2,-2.681949642E-3,1.269905269E-2
2.929640375E0,2.810783312E-2,-5.319810938E-3,1.116933301E-2
2.939680375E0,2.197795734E-2,-1.616353169E-3,1.528695971E-2
2.949720375E0,2.651518583E-2,-1.891092211E-2,1.622785442E-2
2.959760375E0,4.077333212E-2,1.846021041E-5,1.969407871E-2
2.969801375E0,1.919453591E-2,-2.084421180E-2,1.461036969E-2
2.979841375E0,2.367003635E-2,2.004088834E-3,1.865084097E-2
2.989881375E0,7.558177225E-3,-1.142836362E-2,1.610166393E-2
2.999922375E0,1.833429746E-2,-1.207678299E-2,1.615317166E-2
3.009962375E0,2.891663462E-2,7.552844472E-3,1.507459208E-2
3.020002375E0,-4.390633665E-3,-7.817127742E-3,2.003660612E-2
3.030042375E0,5.371449515E-3,-4.893509671E-3,1.529777702E-2
3.040083375E0,-4.992055707E-3,-7.005077321E-3,1.228251588E-2
3.050123375E0,-6.417112425E-3,5.966381170E-3,1.113362797E-2
3.060163375E0,-1.732772961E-2,-3.294049529E-3,1.049327478E-2
3.070203375E0,-3.111731075E-2,7.430499885E-3,1.564382762E-2
3.080244375E0,-1.597538590E-2,6.995362230E-3,1.232554670E-2
3.090284375E0,-1.717008278E-2,2.070451714E-2,1.925349422E-2
3.100324375E0,-2.851467580E-2,-9.282049723E-4,1.405144390E-2
3.110365375E0,-2.786726132E-2,1.117346436E-2,1.413959451E-2
3.120405375E0,-2.527123690E-2,2.256897278E-4,1.337416377E-2
3.130445375E0,-1.523671206E-2,-4.262802191E-3,1.758142561E-2
3.140485375E0,-5.427715369E-3,2.049827203E-2,1.913849264E-2
3.150526375E0,-3.321300820E-2,8.569708094E-3,1.408035029E-2
3.160566375E0,-3.723209351E-2,1.550065354E-2,2.098218352E-2
3.170606375E0,-2.128535323E-2,8.191874251E-3,1.664549299E-2
3.180647375E0,-2.033504471E-2,1.050314680E-2,1.417315099E-2
3.190687375E0,-2.151988447E-2,2.051104046E-2,1.361202262E-2
3.200727375E0,-1.829002798E-2,5.743759684E-3,1.672628522E-2
3.210767375E0,-2.168342471E-2,2.623012662E-2,1.927013695E-2
3.220808375E0,-3.504235297E-2,-2.769780811E-3,1.311587542E-2
3.230848375E0,-1.437062677E-2,1.731977426E-2,1.193769369E-2
3.240888375E0,-2.690926194E-2,-9.758051485E-3,1.413809415E-2
3.250929375E0,-1.497989800E-2,1.563046128E-3,1.870488375E-2
3.260969375E0,-2.232729271E-2,-6.460458972E-4,2.102849074E-2
3.271009375E0,-8.896172978E-3,1.780513301E-2,2.654682845E-2
3.281049375E0,-2.963703871E-2,-4.177988973E-3,1.880437322E-2
3.291090375E0,-1.285353024E-2,1.303055882E-2,1.705254614E-2
3.301130375E0,-2.839656919E-2,-9.357123636E-4,1.902771927E-2
3.311170375E0,-1.487569790E-2,6.567744073E-3,1.968685165E-2
3.321211375E0,-2.045108750E-2,6.928273477E-3,2.451698482E-2
3.331251375E0,-2.473957650E-2,1.843499392E-2,2.594577149E-2
3.341291375E0,-2.203247696E-2,1.198267564E-2,2.460765466E-2
3.351331375E0,-2.305140346E-2,1.277566887E-3,2.295782790E-2
3.361372375E0,-2.069574222E-2,-3.373181680E-3,1.812313683E-2
3.371412375E0,-4.375889897E-3,2.161133103E-3,1.732099243E-2
3.381452375E0,8.725076914E-4,-5.421490408E-3,1.673058420E-2
3.391493375E0,7.751718629E-3,7.415212225E-3,2.212055586E-2
3.401533375E0,-4.201205447E-4,-1.914593764E-2,2.221281826E-2
3.411573375E0,1.741107553E-2,1.416834258E-2,2.336357161E-2
3.421613375E0,-2.134733833E-3,-1.080187503E-2,1.937936433E-2
3.431654375E0,1.423145644E-2,8.284468204E-3,1.926831156E-2
3.441694375E0,-6.961292587E-3,-3.357751528E-3,1.885296777E-2
3.451734375E0,1.196179911E-2,-8.716031909E-3,1.807506010E-2
3.461775375E0,1.811854541E-2,8.520806208E-3,2.040350065E-2
3.471815375E0,6.460558157E-3,-5.123101175E-3,1.385585312E-2
3.481855375E0,2.437492087E-2,6.095364224E-3,1.228937507E-2
3.491895375E0,1.630394533E-2,-6.958919112E-3,1.181213651E-2
3.501936375E0,2.198849805E-2,1.018908527E-2,1.455258299E-2
3.511976375E0,-2.308585681E-3,-3.212207928E-3,1.418826263E-2
3.522016375E0,-3.205214627E-3,3.513613716E-3,1.343040913E-2
3.532057375E0,-4.216786474E-4,-7.715072017E-3,1.059653889E-2
3.542097375E0,-1.281898934E-2,-3.343792167E-3,6.539459340E-3
3.552137375E0,-2.527805790E-2,-1.397832669E-2,6.695786957E-3
3.562177375E0,-2.702349424E-2,2.393455710E-3,2.100601792E-2
3.572218375E0,-3.106377274E-2,5.412681494E-3,2.606575564E-2
3.582227375E0,-2.864855528E-2,4.775386769E-3,2.133039013E-2
3.592268375E0,-2.054002509E-2,2.237786539E-4,1.505172066E-2
3.602308375E0,-1.402087416E-2,2.324041538E-2,1.412813738E-2
3.612348375E0,-3.130292520E-2,8.714202791E-3,1.405756362E-2
3.622389375E0,-1.691599563E-2,3.569415212E-2,2.312349528E-2
3.632429375E0,-2.082249522E-2,1.791214570E-2,2.097872272E-2
3.642469375E0,-2.278526127E-2,9.721742943E-3,1.899963617E-2
3.652509375E0,-6.318935193E-3,1.695914939E-2,1.974212378E-2
3.662550375E0,-1.206439082E-2,2.160757966E-2,1.348301116E-2
3.672590375E0,-4.598484375E-3,6.986557972E-3,7.622458506E-3
3.682630375E0,5.697051063E-3,1.175763179E-2,5.714180414E-3
3.692671375E0,3.962800372E-3,8.608178236E-3,7.480655331E-3
3.702711375E0,-1.958818175E-2,-6.231691223E-3,9.361897595E-3
3.712759083E0,1.308044419E-3,2.851818688E-3,1.154542342E-2
3.722799083E0,-1.639843732E-2,-6.517814472E-3,1.181705855E-2
3.732840083E0,-1.316269673E-2,7.370837033E-3,1.666640863E-2
3.742880083E0,-5.436699837E-3,-2.384619322E-3,1.442086976E-2
3.752920083E0,-2.959663048E-2,-2.806464210E-3,2.323566750E-2
3.762961083E0,-1.879168116E-2,-1.133339107E-2,2.128422260E-2
3.773001083E0,-2.676598541E-2,-1.150489785E-2,2.960713580E-2
3.783041083E0,-3.265009075E-2,-1.050162129E-2,2.321952768E-2
3.793081083E0,-3.508821502E-2,-1.322896406E-2,2.149140276E-2
3.803122083E0,-3.232190013E-2,1.227657311E-3,2.174214274E-2
3.813162083E0,-4.508136958E-2,-1.534839626E-3,1.984943263E-2
3.823202083E0,-3.977273032E-2,1.304207183E-2,1.828741655E-2
3.833242083E0,-3.572419286E-2,-1.186400186E-3,1.504235528E-2
3.843283083E0,-4.304526001E-2,1.014119014E-2,1.335373335E-2
3.853323083E0,-5.256259814E-2,-4.688089248E-3,1.440701354E-2
3.863363083E0,-4.854931682E-2,1.447517704E-2,1.313258521E-2
3.873404083E0,-6.631766260E-2,-1.131061465E-2,1.075092051E-2
3.883444083E0,-5.112010241E-2,1.488539390E-2,6.616308820E-3
3.893484083E0,-6.794968247E-2,-4.775840789E-4,4.606687464E-3
3.903524083E0,-6.025443226E-2,6.398734637E-3,3.519607708E-3
3.913565083E0,-6.525292248E-2,7.244820707E-3,-1.601651311E-3
3.923605083E0,-6.324352324E-2,-6.962995045E-3,-7.045038976E-3
3.933645083E0,-4.342880100E-2,7.610620931E-3,-9.902077727E-3
3.943686083E0,-4.266878217E-2,-3.737789346E-3,-1.102471445E-2
3.953726083E0,-3.189656138E-2,1.813303679E-3,-9.137331508E-3
3.963766083E0,-2.816418558E-2,-9.528869763E-3,-7.243313827E-3
3.973806083E0,-4.685492255E-3,-1.734509133E-4,-1.229266729E-2
