"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.132304584E-1,-2.112107849E-1,1.330732727E-1,9.890382843E0
8.232714583E-1,-4.670288086E-2,3.302133179E-1,9.765392761E0
8.333114584E-1,1.676513672E-2,4.085005188E-1,9.724527740E0
8.433514584E-1,-2.110610962E-1,3.041674805E-1,9.691596222E0
8.533924583E-1,-2.456391907E-1,3.788621521E-1,9.444909210E0
8.634014584E-1,-1.737886047E-1,5.514532471E-1,9.598340149E0
8.734424583E-1,-8.307723999E-2,4.450245667E-1,9.618248749E0
8.834824584E-1,-1.537303162E-1,5.026547241E-1,9.568701782E0
8.935224583E-1,-6.451583862E-2,5.960604858E-1,9.647438049E0
9.035634584E-1,-2.911445618E-1,5.272036743E-1,9.648186493E0
9.136034584E-1,-2.110610962E-1,5.301974487E-1,9.618099060E0
9.236434583E-1,-1.797761536E-1,6.794371033E-1,9.667047272E0
9.336834584E-1,-2.429447937E-1,5.971083069E-1,9.676926727E0
9.437244583E-1,-2.814147949E-1,5.939648438E-1,9.851314087E0
9.537644584E-1,-2.923420715E-1,8.164022827E-1,9.888586578E0
9.638044583E-1,-2.757266235E-1,7.379653931E-1,9.815089417E0
9.738444583E-1,-2.585124207E-1,7.324269104E-1,9.798024902E0
9.838854584E-1,-2.332150269E-1,7.863148499E-1,9.658964081E0
9.939254583E-1,-1.901046753E-1,6.984475708E-1,9.562714233E0
1.003965458E0,-3.502716064E-1,7.565267944E-1,9.746681671E0
1.014006458E0,-1.356179810E-1,8.671467590E-1,9.729766846E0
1.024046458E0,-4.340972900E-1,8.827143860E-1,9.727820892E0
1.034086458E0,-3.061134338E-1,7.860154724E-1,9.794432373E0
1.044126458E0,-3.665876770E-1,8.202941895E-1,9.870025177E0
1.054167458E0,-3.373983765E-1,8.140072632E-1,9.899064789E0
1.064207458E0,-3.552113342E-1,9.136999512E-1,9.817933502E0
1.074247458E0,-4.135899353E-1,9.604028320E-1,9.875413971E0
1.084288458E0,-4.701722717E-1,7.819738770E-1,9.784552917E0
1.094328458E0,-3.885919189E-1,7.596702576E-1,9.796977081E0
1.104368458E0,-3.359014893E-1,8.779243469E-1,9.785301361E0
1.114408458E0,-4.794529724E-1,1.015937347E0,9.696985016E0
1.124449458E0,-4.888833618E-1,1.019978943E0,9.659113770E0
1.134489458E0,-5.065466309E-1,8.916957092E-1,9.652228088E0
1.144529458E0,-5.081932068E-1,7.964936829E-1,9.752070465E0
1.154570458E0,-3.691323853E-1,9.250762939E-1,1.002435425E1
1.164610458E0,-2.791694641E-1,1.016386414E0,1.007734406E1
1.174650458E0,-3.549119568E-1,9.458830261E-1,9.868378601E0
1.184690458E0,-4.123924255E-1,1.060843964E0,9.638456726E0
1.194731458E0,-3.296145630E-1,1.068029022E0,9.704918518E0
1.204771458E0,-3.598516846E-1,9.839039612E-1,9.947863312E0
1.214811458E0,-3.424877930E-1,9.879455566E-1,1.002405487E1
1.224852458E0,-2.624043274E-1,1.172511749E0,9.782307587E0
1.234892458E0,-2.167492676E-1,1.244961090E0,9.602232056E0
1.244932458E0,-9.235794067E-2,1.069675598E0,9.615254974E0
1.254972458E0,-3.492237854E-1,1.039887543E0,9.702523499E0
1.265013458E0,-3.344046021E-1,1.207239532E0,9.815388794E0
1.275053458E0,-3.085084534E-1,1.314416656E0,9.908046112E0
1.285093458E0,-1.731898499E-1,1.202449493E0,9.761201477E0
1.295134458E0,-1.673519897E-1,1.161434784E0,9.634564819E0
1.305174458E0,-3.227288818E-1,1.260977783E0,9.528136139E0
1.315214458E0,-3.305126953E-1,1.266216888E0,9.620793457E0
1.325254458E0,-2.941383362E-1,1.201701050E0,9.879156189E0
1.335295458E0,-2.866539001E-1,1.277593231E0,9.859546967E0
1.345335458E0,-3.655398560E-1,1.420845337E0,9.780361633E0
1.355375458E0,-2.556683350E-1,1.401385803E0,9.718689880E0
1.365416458E0,-2.906954956E-1,1.250948639E0,9.654922485E0
1.375456458E0,-3.656895447E-1,1.298998718E0,9.695787506E0
1.385496458E0,-4.004173279E-1,1.405427399E0,9.885742493E0
1.395536458E0,-4.532574463E-1,1.401834869E0,1.008617569E1
1.405577458E0,-3.426374817E-1,1.466799774E0,9.975256348E0
1.415617458E0,-3.165916443E-1,1.360820160E0,9.730515289E0
1.425657458E0,-2.891986084E-1,1.368903351E0,9.704469452E0
1.435698458E0,-2.507286072E-1,1.346450043E0,9.838889923E0
1.445738458E0,-2.853067017E-1,1.505868530E0,1.006791367E1
1.455778458E0,-4.129911804E-1,1.622476044E0,1.006566833E1
1.465818458E0,-1.782792664E-1,1.332079926E0,9.818681946E0
1.475859458E0,-2.198927307E-1,1.444047089E0,9.751771088E0
1.485899458E0,-9.879455566E-2,1.500180359E0,9.590706024E0
1.495939458E0,-3.597019958E-1,1.537303162E0,9.899364166E0
1.505980458E0,-3.788621521E-1,1.523531799E0,9.885443115E0
1.516020458E0,-4.129911804E-1,1.366957397E0,9.660011902E0
1.526060458E0,-2.908451843E-1,1.429676971E0,9.663903809E0
1.536100458E0,-2.302212524E-1,1.548978882E0,9.555379486E0
1.546141458E0,-1.881587219E-1,1.567240906E0,9.792636108E0
1.556181458E0,-3.058140564E-1,1.510658569E0,9.845625916E0
1.566221458E0,-2.796185303E-1,1.402583313E0,9.541009369E0
1.576261458E0,-2.709365845E-1,1.437909851E0,9.505533142E0
1.586302458E0,-3.140469360E-1,1.470691681E0,9.605375519E0
1.596342458E0,-3.818559265E-1,1.412911835E0,9.831555176E0
1.606382458E0,-3.345542908E-1,1.488055573E0,1.001612137E1
1.616423458E0,-2.270777893E-1,1.527872772E0,9.782307587E0
1.626463458E0,-2.112107849E-1,1.497785339E0,9.788145447E0
1.636503458E0,-3.221301270E-1,1.517544250E0,9.791139221E0
1.646543458E0,-3.484753418E-1,1.453776855E0,9.689350891E0
1.656584458E0,-3.251239014E-1,1.448088684E0,9.804012451E0
1.666594458E0,-1.426533508E-1,1.544488220E0,9.709409180E0
1.676634458E0,-3.213816833E-1,1.646575928E0,9.793085175E0
1.686674458E0,-3.727249146E-1,1.650467834E0,9.819879456E0
1.696714458E0,-3.900888062E-1,1.474134521E0,9.743837585E0
1.706774083E0,-1.667532349E-1,1.567989349E0,9.860145721E0
1.716814083E0,-2.441423035E-1,1.596579895E0,9.832153931E0
1.726854083E0,-2.939886475E-1,1.496438141E0,9.900561676E0
1.736895083E0,-3.932322693E-1,1.534010010E0,9.803264008E0
1.746935083E0,-4.011657715E-1,1.632355499E0,9.587263184E0
1.756975083E0,-3.329077148E-1,1.581311646E0,9.708960114E0
1.767015083E0,-3.474275208E-1,1.547481995E0,9.834399261E0
1.777056083E0,-3.544628906E-1,1.536854095E0,9.781708832E0
1.787096083E0,-4.378395081E-1,1.497935028E0,9.677525482E0
1.797136083E0,-2.797682190E-1,1.420845337E0,9.750124512E0
1.807176083E0,-4.888833618E-1,1.531614990E0,9.777218170E0
1.817217083E0,-3.311114502E-1,1.503772888E0,9.828711090E0
1.827257083E0,-3.237767029E-1,1.469793549E0,9.878258057E0
1.837297083E0,-2.040257263E-1,1.531315613E0,9.741592255E0
1.847338083E0,-1.588197327E-1,1.493444366E0,9.674831085E0
1.857378083E0,-3.528163147E-1,1.548829193E0,9.806706848E0
1.867418083E0,-1.624122620E-1,1.518292694E0,9.811347198E0
1.877458083E0,-3.501219177E-1,1.558409271E0,9.809700623E0
1.887499083E0,-2.104623413E-1,1.475631409E0,9.740095367E0
1.897539083E0,-2.683918762E-1,1.588646393E0,9.554032288E0
1.907579083E0,-2.351609802E-1,1.603465576E0,9.572743378E0
1.917620083E0,-2.918930054E-1,1.549278259E0,9.660460968E0
1.927660083E0,-3.336561584E-1,1.523382111E0,9.866881714E0
1.937700083E0,-4.096980286E-1,1.601220245E0,9.666747894E0
1.947740083E0,-2.734812927E-1,1.520837402E0,9.586215363E0
1.957781083E0,-3.844006348E-1,1.591490479E0,9.649084625E0
1.967821083E0,-3.228785706E-1,1.583107910E0,9.551337891E0
1.977861083E0,-2.998265076E-1,1.461410980E0,9.630223846E0
1.987902083E0,-3.517684937E-1,1.592388611E0,9.583970032E0
1.997942083E0,-1.812730408E-1,1.535207520E0,9.769733734E0
2.007982083E0,-3.734733582E-1,1.511706390E0,1.000893631E1
2.018022083E0,-3.457809448E-1,1.465602264E0,1.006432114E1
2.028063083E0,-3.420387268E-1,1.560654602E0,9.837393036E0
2.038103083E0,-2.595602417E-1,1.665736084E0,9.637109528E0
2.048143083E0,-3.068618774E-1,1.575024719E0,9.643695831E0
2.058184083E0,-3.161425781E-1,1.424437866E0,9.895771637E0
2.068224083E0,-1.769320679E-1,1.488953705E0,1.000414627E1
2.078264083E0,-3.673361206E-1,1.584305420E0,1.005309448E1
2.088304083E0,-3.471281433E-1,1.713337097E0,9.784702606E0
2.098345083E0,-3.523672485E-1,1.566043396E0,9.633067932E0
2.108385083E0,-2.088157654E-1,1.557361450E0,9.655670929E0
2.118425083E0,-1.990859985E-1,1.500928802E0,9.748777313E0
2.128466083E0,-1.966909790E-1,1.650916901E0,9.903405762E0
2.138506083E0,-3.408412170E-1,1.572629700E0,9.861193542E0
2.148546083E0,-4.558021545E-1,1.595532074E0,9.723030853E0
2.158586083E0,-4.718188477E-1,1.670975189E0,9.480385437E0
2.168627083E0,-2.597099304E-1,1.642684021E0,9.447902985E0
2.178667083E0,-2.136058044E-1,1.808988190E0,9.665849762E0
2.188707083E0,-1.492396545E-1,1.639390869E0,9.878856812E0
2.198748083E0,-3.858975220E-1,1.472787323E0,1.022358994E1
2.208788083E0,-4.192781067E-1,1.610500946E0,1.001402573E1
2.218828083E0,-4.957690430E-1,1.728305969E0,9.694140930E0
2.228868083E0,-3.144960022E-1,1.822759552E0,9.556726685E0
2.238909083E0,-1.974394226E-1,1.565444641E0,9.547296295E0
2.248949083E0,-6.571334839E-2,1.574276276E0,9.945168915E0
2.258989083E0,-9.610015869E-2,1.610800323E0,9.990225220E0
2.269030083E0,-3.950285339E-1,1.683249664E0,1.005923172E1
2.279070083E0,-4.056564331E-1,1.660646667E0,9.878108368E0
2.289110083E0,-3.781137085E-1,1.494492188E0,9.644144897E0
2.299150083E0,-4.471202087E-1,1.510508881E0,9.497000885E0
2.309191083E0,-2.733316040E-1,1.609902191E0,9.632169800E0
2.319231083E0,-4.314028931E-1,1.728006592E0,9.977651367E0
2.329271083E0,-1.704954529E-1,1.420545959E0,1.013871643E1
2.339311083E0,-4.890330505E-1,1.490600281E0,9.895472260E0
2.349352083E0,-4.677772522E-1,1.657952271E0,9.457932129E0
2.359392083E0,-6.626719666E-1,1.786684570E0,9.411828003E0
2.369432083E0,-3.489244080E-1,1.630858612E0,9.733059998E0
2.379473083E0,-1.972897339E-1,1.477727051E0,1.003707779E1
2.389513083E0,-3.195854187E-1,1.689386902E0,1.006177643E1
2.399553083E0,-3.540138245E-1,1.732497253E0,9.749675446E0
2.409593083E0,-6.210585022E-1,1.823507996E0,9.724527740E0
2.419634083E0,-3.971241760E-1,1.686243439E0,9.550439758E0
2.429674083E0,-2.872526550E-1,1.716330872E0,9.686806183E0
2.439714083E0,-1.995350647E-1,1.870809631E0,9.788594513E0
2.449755083E0,-3.049159241E-1,1.950893097E0,9.910141754E0
2.459795083E0,-4.667294312E-1,1.735191650E0,9.948761444E0
2.469835083E0,-3.505709839E-1,1.584305420E0,9.867630157E0
2.479875083E0,-5.149291992E-1,1.901944885E0,9.708211670E0
2.489916083E0,-3.731739807E-1,2.051483917E0,9.625284119E0
2.499926083E0,-3.849993896E-1,1.782792664E0,9.971214752E0
2.509966083E0,-2.662962341E-1,1.666634216E0,1.001402573E1
2.520006083E0,-4.373904419E-1,1.814826050E0,9.784702606E0
2.530046083E0,-3.442840576E-1,1.968406677E0,9.531429291E0
2.540087083E0,-4.848417664E-1,1.761087799E0,9.652826843E0
2.550127083E0,-4.668791199E-1,1.663790131E0,9.854158173E0
2.560167083E0,-4.505630493E-1,1.735640717E0,9.869276733E0
2.570207083E0,-3.730242920E-1,1.882335663E0,9.863738251E0
2.580248083E0,-1.971400452E-1,1.820813599E0,9.791139221E0
2.590288083E0,-4.210743713E-1,1.634750519E0,9.890382843E0
2.600328083E0,-2.480342102E-1,1.497336273E0,9.858349457E0
2.610369083E0,-5.278024292E-1,1.711241455E0,9.763297119E0
2.620409083E0,-3.463796997E-1,1.867217102E0,9.693242798E0
2.630449083E0,-3.927832031E-1,1.696721649E0,9.758357391E0
2.640489083E0,-2.844085693E-1,1.537752228E0,9.802814941E0
2.650530083E0,-2.143542480E-1,1.613943787E0,9.721683655E0
2.660570083E0,-5.352868652E-1,1.843117218E0,9.798773346E0
2.670610083E0,-3.406915283E-1,1.678759003E0,9.934391327E0
2.680651083E0,-4.671784973E-1,1.591640167E0,9.871372375E0
2.690691083E0,-2.621049500E-1,1.725910950E0,9.627379761E0
2.700731083E0,-5.117857361E-1,1.981429596E0,9.523346100E0
2.710767375E0,-3.363505554E-1,1.853146362E0,9.669442291E0
2.720808375E0,-3.546125793E-1,1.625469818E0,1.001462448E1
2.730848375E0,-3.793112183E-1,1.732796631E0,9.923913116E0
2.740888375E0,-3.505709839E-1,1.796863403E0,9.726324005E0
2.750929375E0,-4.158352661E-1,1.962568817E0,9.674382019E0
2.760969375E0,-3.161425781E-1,1.721420288E0,9.501940613E0
2.771009375E0,-4.013154602E-1,1.589544525E0,9.620344391E0
2.781049375E0,-2.439926147E-1,1.909429321E0,9.757309570E0
2.791090375E0,-3.694317627E-1,1.793570251E0,9.866133270E0
2.801130375E0,-4.152365112E-1,1.605112152E0,1.001597168E1
2.811170375E0,-3.643423462E-1,1.679357758E0,9.803264008E0
2.821211375E0,-2.685415649E-1,1.769470367E0,9.560169525E0
2.831251375E0,-4.327500916E-1,1.815873871E0,9.658365326E0
2.841291375E0,-3.281176758E-1,1.691033478E0,9.775870972E0
2.851331375E0,-3.944297791E-1,1.622775421E0,9.891131287E0
2.861372375E0,-3.141966248E-1,1.600771179E0,9.666149139E0
2.871412375E0,-4.161346436E-1,1.698068848E0,9.530830536E0
2.881452375E0,-4.260140991E-1,1.731748810E0,9.571695557E0
2.891493375E0,-3.436853027E-1,1.694476318E0,9.762099609E0
2.901533375E0,-2.996768188E-1,1.762884064E0,9.925110626E0
2.911573375E0,-4.035607910E-1,1.814975739E0,9.823471985E0
2.921613375E0,-4.863386536E-1,1.706002350E0,9.689949646E0
2.931654375E0,-4.182302856E-1,1.601519623E0,9.673633575E0
2.941694375E0,-2.266287231E-1,1.764680328E0,9.665550385E0
2.951734375E0,-1.757345581E-1,1.891915741E0,9.693991241E0
2.961775375E0,-4.052073669E-1,1.924547882E0,9.743987274E0
2.971815375E0,-3.390449524E-1,1.801503754E0,9.723330231E0
2.981855375E0,-3.552113342E-1,1.625170441E0,9.805958405E0
2.991895375E0,-2.719844055E-1,1.720821533E0,9.838440857E0
3.001936375E0,-5.043013000E-1,1.729503479E0,9.801467743E0
3.011976375E0,-4.116439819E-1,1.696122894E0,9.969568176E0
3.022016375E0,-2.865042114E-1,1.707648926E0,9.630223846E0
3.032057375E0,-3.520678711E-1,1.772464142E0,9.407037964E0
3.042097375E0,-5.400769043E-1,1.749561768E0,9.633966064E0
3.052137375E0,-3.842509460E-1,1.628164215E0,9.711055756E0
3.062177375E0,-4.799020386E-1,1.721420288E0,1.003962250E1
3.072218375E0,-2.872526550E-1,1.700463867E0,9.644893341E0
3.082258375E0,-3.844006348E-1,1.730850677E0,9.650731201E0
3.092298375E0,-2.906954956E-1,1.780247955E0,9.655521240E0
3.102338375E0,-3.378474426E-1,1.709894257E0,9.819430389E0
3.112379375E0,-4.908293152E-1,1.722917175E0,9.948162689E0
3.122419375E0,-4.987628174E-1,1.731449432E0,9.923464050E0
3.132459375E0,-1.178050232E-1,1.652413788E0,9.805359650E0
3.142500375E0,-4.266128540E-1,1.882335663E0,9.806108093E0
3.152540375E0,-3.463796997E-1,1.806742859E0,9.801617432E0
3.162580375E0,-5.129832458E-1,1.756597137E0,9.671088867E0
3.172620375E0,-3.776646423E-1,1.676513672E0,9.533824310E0
3.182661375E0,-4.490661621E-1,1.698966980E0,9.486073608E0
3.192701375E0,-4.933740234E-1,1.742975464E0,9.723030853E0
3.202741375E0,-3.252735901E-1,1.714684296E0,9.892328796E0
3.212782375E0,-3.728746033E-1,1.773811340E0,9.894723816E0
3.222822375E0,-3.917353821E-1,1.868863678E0,9.504784698E0
3.232862375E0,-5.408253479E-1,1.742227020E0,9.497000885E0
3.242902375E0,-4.287084961E-1,1.563049622E0,9.716594238E0
3.252943375E0,-2.736309814E-1,1.636397095E0,9.845176849E0
3.262983375E0,-3.655398560E-1,1.712738342E0,9.769284668E0
3.273023375E0,-2.243833923E-1,1.717229004E0,9.766739960E0
3.283064375E0,-4.785548401E-1,1.670226746E0,9.774823151E0
3.293104375E0,-4.993615723E-1,1.677262115E0,9.684710541E0
3.303144375E0,-4.692741394E-1,1.570234680E0,9.789941711E0
3.313184375E0,-2.311193848E-1,1.661844177E0,9.791737976E0
3.323225375E0,-2.930905151E-1,1.510209503E0,1.006417145E1
3.333265375E0,-2.701881409E-1,1.512604523E0,1.012060410E1
3.343305375E0,-4.378395081E-1,1.732197876E0,9.633367310E0
3.353346375E0,-4.571493530E-1,1.705553284E0,9.397906952E0
3.363386375E0,-4.019142151E-1,1.786834259E0,9.416318665E0
3.373426375E0,-4.090992737E-1,1.694925385E0,9.696236572E0
3.383466375E0,-4.827461243E-1,1.590891724E0,1.023346939E1
3.393476375E0,-2.743794250E-1,1.645378418E0,9.966724091E0
3.403516375E0,-2.932402039E-1,1.774410095E0,9.601184235E0
3.413557375E0,-2.269281006E-1,1.748513947E0,9.368418274E0
3.423597375E0,-6.147715759E-1,1.641486511E0,9.558522949E0
3.433637375E0,-2.767744446E-1,1.645528107E0,9.822274475E0
3.443678375E0,-4.077520752E-1,1.657652893E0,9.937684479E0
3.453718375E0,-2.377056885E-1,1.515897675E0,9.955497437E0
3.463758375E0,-5.263055420E-1,1.593735809E0,9.805509338E0
3.473798375E0,-4.337979126E-1,1.601519623E0,9.632918243E0
3.483839375E0,-3.146456909E-1,1.570084991E0,9.372459869E0
3.493879375E0,-4.085005188E-1,1.619482269E0,9.519454193E0
3.503919375E0,-3.129991150E-1,1.506167908E0,9.682016144E0
3.513960375E0,-4.150868225E-1,1.397493896E0,1.010398865E1
3.524000375E0,-3.477268982E-1,1.460213470E0,1.037118301E1
3.534040375E0,-5.695655823E-1,1.677711182E0,9.910441132E0
3.544080375E0,-5.944139099E-1,1.665287018E0,9.552535400E0
3.554121375E0,-4.141886902E-1,1.456920319E0,9.297016754E0
3.564161375E0,-4.745132446E-2,1.324745178E0,9.259893951E0
3.574201375E0,-2.661465454E-1,1.425036621E0,9.649833069E0
3.584242375E0,-4.143383789E-1,1.492995300E0,9.922565918E0
3.594282375E0,-5.679190063E-1,1.375639343E0,9.792336731E0
3.604322375E0,-4.421804810E-1,1.335971832E0,9.494905243E0
3.614362375E0,-3.070115662E-1,1.505868530E0,9.330547028E0
3.624403375E0,-2.356100464E-1,1.291963348E0,9.489366760E0
3.634443375E0,-3.152444458E-1,1.161883850E0,9.942923584E0
3.644483375E0,-3.104544067E-1,1.015937347E0,9.859546967E0
3.654524375E0,-6.936575317E-1,1.129850464E0,9.902058563E0
3.664564375E0,-1.782792664E-1,1.240769806E0,9.616751862E0
3.674604375E0,-5.911207581E-1,1.223854980E0,9.704020386E0
3.684644375E0,-3.441343689E-1,1.116977234E0,9.923763428E0
3.694685375E0,-4.977149963E-1,1.037342834E0,9.911039886E0
3.704733083E0,-2.532733154E-1,1.099912720E0,1.005683670E1
3.714773083E0,-5.137316895E-1,1.014889526E0,9.806407471E0
3.724814083E0,-4.412823486E-1,1.005010071E0,9.683962097E0
3.734854083E0,-4.760101318E-1,1.011296997E0,9.607321472E0
3.744894083E0,-3.062631226E-1,1.053209839E0,9.593250732E0
3.754934083E0,-3.405418396E-1,8.921447754E-1,9.694440308E0
3.764975083E0,-3.625460815E-1,7.515870667E-1,9.794282684E0
3.775015083E0,-3.086581421E-1,6.659651184E-1,9.538764038E0
3.785055083E0,-4.278103638E-1,4.617897034E-1,9.457033997E0
3.795096083E0,-2.984793091E-1,5.029541016E-1,9.573940887E0
3.805136083E0,-4.971162415E-1,2.450404358E-1,9.534273376E0
3.815176083E0,-1.157093811E-1,-1.047821045E-2,9.657916260E0
3.825216083E0,-3.344046021E-1,-1.437011719E-1,9.755962372E0
3.835257083E0,-4.010160828E-1,-3.394940186E-1,9.795330505E0
3.845297083E0,-5.096900940E-1,-5.209167480E-1,9.935888214E0
3.855337083E0,-3.290158081E-1,-4.658312988E-1,9.782157898E0
3.865378083E0,-3.875440979E-1,-1.758842468E-1,9.815987549E0
3.875418083E0,-4.701722717E-1,-2.444416809E-1,1.000923569E1
3.885458083E0,-5.221142578E-1,-7.069798279E-1,1.021161484E1
3.895498083E0,-3.095562744E-1,-8.286767578E-1,1.006566833E1
3.905539083E0,-2.752775574E-1,-2.739303589E-1,9.678573303E0
3.915579083E0,-4.257147217E-1,-1.706451416E-1,9.377100220E0
3.925619083E0,-5.257067871E-1,-5.545967102E-1,9.700278168E0
3.935659083E0,-3.808081055E-1,-6.947053528E-1,9.740694122E0
3.945700083E0,-3.802093506E-1,-3.176394653E-1,9.733509064E0
3.955740083E0,-2.631527710E-1,-2.466870117E-1,9.517059174E0
3.965780083E0,-3.915856934E-1,-2.320175171E-1,9.653874664E0
3.975821083E0,-1.472937012E-1,-2.628533936E-1,9.694140930E0
3.985861083E0,-2.243833923E-1,-3.427871704E-1,9.598190460E0
3.995901083E0,-4.101470947E-2,9.160949707E-2,9.547445984E0
4.005941083E0,-1.170565796E-1,-3.528163147E-1,9.531578979E0
4.015982083E0,-1.812730408E-1,-8.737330627E-1,1.014904495E1
