"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.381499684E1,4.770030390E1,1.771753448E1,1.154864908E2,1.945330429E1,3.580607300E2,8.001208274E0,8.001208274E0
8.481498957E1,4.770047986E1,1.771752565E1,1.155069472E2,1.945330429E1,3.580607300E2,8.001208274E0,8.001208274E0
8.581498349E1,4.770064942E1,1.771751661E1,1.155335198E2,1.982382965E1,3.574906616E2,8.001208274E0,8.001208274E0
8.681497681E1,4.770082647E1,1.771750405E1,1.155890762E2,1.982382965E1,3.560183716E2,8.001208274E0,8.001208274E0
8.781497014E1,4.770099939E1,1.771748622E1,1.156743926E2,1.970872116E1,3.560183716E2,8.001208274E0,8.001208274E0
8.881496441E1,4.770116929E1,1.771746238E1,1.156183521E2,1.962660980E1,3.543929749E2,8.001208274E0,8.001208274E0
8.981495762E1,4.770133499E1,1.771743499E1,1.155162194E2,1.962660980E1,3.531700134E2,8.001208274E0,8.001208274E0
9.081495070E1,4.770150389E1,1.771740126E1,1.156424976E2,1.992794800E1,3.522194214E2,8.001208274E0,8.001208274E0
9.181494474E1,4.770169931E1,1.771736711E1,1.157969451E2,1.992794800E1,3.560274353E2,8.001208274E0,8.001208274E0
9.281493843E1,4.770186667E1,1.771733477E1,1.158833173E2,1.992794800E1,3.475509949E2,8.001208274E0,8.001208274E0
9.381493223E1,4.770203590E1,1.771727893E1,1.159107236E2,1.996110535E1,3.469674683E2,8.001208274E0,8.001208274E0
9.481492615E1,4.770221293E1,1.771721822E1,1.159349975E2,1.999686813E1,3.469674683E2,8.001208274E0,8.001208274E0
9.581491899E1,4.770240410E1,1.771715206E1,1.159508694E2,2.028623581E1,3.463417053E2,8.001208274E0,8.001208274E0
9.681491280E1,4.770258982E1,1.771708441E1,1.159608611E2,2.033832550E1,3.457130432E2,8.001208274E0,8.001208274E0
9.781490743E1,4.770276938E1,1.771701478E1,1.159671062E2,2.028623581E1,3.443933411E2,8.001208274E0,8.001208274E0
9.881490111E1,4.770294713E1,1.771693324E1,1.159710129E2,2.007912445E1,3.425964966E2,8.001208274E0,8.001208274E0
9.981489539E1,4.770312841E1,1.771684514E1,1.159734498E2,1.992982674E1,3.416906738E2,8.001208274E0,8.001208274E0
1.008148880E2,4.770328294E1,1.771676622E1,1.159749706E2,2.016471863E1,3.408526001E2,8.001208274E0,8.001208274E0
1.018148835E2,4.770345879E1,1.771667690E1,1.159759192E2,2.041168594E1,3.416590271E2,8.001208274E0,8.001208274E0
1.028148766E2,4.770364579E1,1.771658855E1,1.161629053E2,2.041168594E1,3.426030273E2,8.001208274E0,8.001208274E0
1.038148707E2,4.770381609E1,1.771650950E1,1.164498351E2,2.041168594E1,3.426030273E2,8.001208274E0,8.001208274E0
1.048148639E2,4.770399917E1,1.771642620E1,1.166460558E2,2.023661423E1,3.437471619E2,8.001208274E0,8.001208274E0
1.058148587E2,4.770416727E1,1.771635500E1,1.168537501E2,1.907284546E1,3.451109924E2,8.001208274E0,8.001208274E0
1.068148516E2,4.770433194E1,1.771629993E1,1.169946962E2,1.907284546E1,3.489260864E2,8.001208274E0,8.001208274E0
1.078148464E2,4.770448049E1,1.771625874E1,1.169996035E2,1.866254044E1,3.499438477E2,8.001208274E0,8.001208274E0
1.088148397E2,4.770463911E1,1.771621810E1,1.170469784E2,1.851490593E1,3.537778320E2,8.001208274E0,8.001208274E0
1.098148342E2,4.770480457E1,1.771622405E1,1.172169091E2,1.825733757E1,2.292525291E0,8.001208274E0,8.001208274E0
1.108148279E2,4.770494827E1,1.771623257E1,1.175038637E2,1.739430046E1,2.292525291E0,8.001208274E0,8.001208274E0
1.118148230E2,4.770510658E1,1.771624593E1,1.179391494E2,1.739430046E1,5.857581615E0,1.200181241E1,1.200181241E1
1.128148162E2,4.770526398E1,1.771628440E1,1.182887434E2,1.684121513E1,1.241759777E1,1.200181241E1,1.200181241E1
1.138148104E2,4.770540867E1,1.771634476E1,1.184926313E2,1.647938347E1,1.577263260E1,1.200181241E1,1.200181241E1
1.148148048E2,4.770554969E1,1.771640482E1,1.186698911E2,1.568776417E1,1.687645531E1,1.200181241E1,1.200181241E1
1.158147985E2,4.770567655E1,1.771646183E1,1.188597454E2,1.352557278E1,1.687645531E1,1.200181241E1,1.200181241E1
1.168147925E2,4.770577672E1,1.771651492E1,1.188184845E2,1.352557278E1,2.056894493E1,1.200181241E1,1.200181241E1
