"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.762330000E-1,-1.399938179E-1,-1.412943117E-2,-1.489730215E-1
5.862430000E-1,5.510591447E-2,5.296868406E-2,-1.157105505E-2
5.962830000E-1,-3.699716069E-3,2.252211887E-1,-4.801031828E-2
6.063230000E-1,2.743445428E-1,-4.881515097E-2,-6.993211448E-2
6.163640000E-1,-7.185329027E-2,-1.390019839E-1,-1.342210811E-1
6.264040000E-1,1.659237708E-1,7.312363442E-2,-2.704746544E-2
6.364440000E-1,-2.673675902E-3,2.626468407E-1,9.571599662E-2
6.464840000E-1,2.976796658E-1,5.521595176E-2,2.760856426E-1
6.565321667E-1,5.966973938E-2,6.477011941E-2,1.022637087E-1
6.665721667E-1,6.802153677E-2,2.694293185E-1,-1.082173437E-1
6.766121667E-1,1.156074934E-2,2.926150269E-1,-1.783353996E-1
6.866531667E-1,3.072471359E-1,7.347201884E-2,-1.238826191E-1
6.966931667E-1,1.861223560E-1,9.403335068E-2,-1.275283581E-1
7.067331667E-1,1.960979982E-1,3.023354016E-1,-6.130805612E-2
7.167731667E-1,2.270557892E-2,3.684276130E-1,-1.112099487E-1
7.268141667E-1,2.753980100E-1,1.940078014E-1,-9.878286123E-2
7.368541667E-1,-1.633800858E-1,2.282708040E-1,-1.870822495E-1
7.468941667E-1,-2.731391575E-2,2.234130104E-1,-1.343333477E-1
7.569351667E-1,-4.833827399E-2,1.729977323E-1,-1.823115063E-1
7.669751667E-1,3.473228921E-1,1.512179869E-1,-1.937071449E-1
7.770151667E-1,1.173668475E-1,2.088700349E-1,-2.851119894E-1
7.870551667E-1,5.496554475E-2,2.229419806E-1,-2.218170494E-1
7.970961667E-1,-3.174925540E-1,3.275020736E-1,-2.891518307E-1
8.071361667E-1,-4.399547383E-2,2.025474040E-1,-2.711020607E-1
8.171761667E-1,-2.200721671E-1,1.707414014E-1,-1.964307779E-1
8.272171667E-1,-1.015051056E-2,2.264903999E-1,-1.162859166E-1
8.372571667E-1,-1.518946194E-1,1.966151114E-1,-1.719970179E-1
8.472971667E-1,-1.681882147E-2,9.808605585E-2,-1.380691338E-1
8.573371667E-1,-2.938887697E-1,3.043951564E-1,-2.569167155E-1
8.673781667E-1,-1.145270010E-1,2.651800007E-2,-8.627040446E-2
8.774181667E-1,-1.854328231E-1,-6.497535668E-3,-5.265943944E-2
8.874581667E-1,9.992822114E-2,1.612375563E-1,-6.082566082E-2
8.974991667E-1,-1.261771762E-1,2.063093564E-1,3.604048312E-2
9.075391667E-1,-8.755712081E-2,-1.929460566E-2,1.507429737E-1
9.175791667E-1,-1.750859192E-1,7.702730868E-2,-1.597511941E-1
9.276191667E-1,-8.114005744E-2,2.790167056E-2,8.899462223E-3
9.376601667E-1,-1.753383362E-1,5.209375788E-2,1.137458861E-2
9.477001667E-1,-7.091002475E-2,4.850163057E-2,3.163869917E-2
9.577401667E-1,5.642855465E-3,2.028256584E-2,-1.449056983E-2
9.677811667E-1,9.108690217E-2,1.077137888E-1,4.132928967E-2
9.778211667E-1,6.622512594E-2,1.526207339E-1,-1.518404961E-1
9.878611667E-1,1.375207380E-1,1.395383563E-1,1.286089236E-1
9.979011667E-1,5.917462640E-2,1.798838885E-1,-1.176980191E-1
1.007942167E0,3.469515574E-1,1.235533478E-1,-3.486109972E-1
1.017951167E0,2.358217156E-1,2.563382066E-1,-4.992779571E-1
1.027992167E0,2.915337671E-1,3.099813670E-2,-3.873031926E-1
1.038032167E0,1.802062894E-1,-2.220553234E-2,-2.464694953E-1
1.048072167E0,4.578679758E-1,1.621734032E-1,-8.419756651E-2
1.058113167E0,4.429982141E-1,2.342749078E-1,-2.235799849E-1
1.068153167E0,5.279053767E-1,1.955216090E-1,-1.614948338E-1
1.078193167E0,3.618076148E-1,6.525178380E-2,-1.685635328E-1
1.088233167E0,4.927778267E-1,1.083196700E-3,1.088693082E-1
1.098274167E0,2.863673318E-1,6.164693881E-2,8.313571215E-3
1.108314167E0,4.230839863E-1,1.241714716E-1,-3.224388599E-2
1.118354167E0,3.034495886E-1,1.993262460E-1,-9.697080910E-2
1.128395167E0,5.207034709E-1,9.793516114E-2,-3.032424510E-2
1.138435167E0,4.409541737E-1,2.250015892E-2,-8.915249705E-3
1.148475167E0,5.028172036E-1,7.502039809E-2,1.761263216E-1
1.158515167E0,4.362351417E-1,2.906873826E-1,-6.846037030E-2
1.168556167E0,4.714620579E-1,3.146784719E-1,-7.863920331E-3
1.178596167E0,3.884614529E-1,3.254210861E-1,-1.177418733E-1
1.188636167E0,3.992842106E-1,3.119804935E-1,-1.007796854E-1
1.198677167E0,4.115721343E-1,4.726338033E-1,-2.080772620E-1
1.208717167E0,4.490601687E-1,5.591106876E-1,-1.513230175E-1
1.218757167E0,3.757460247E-1,7.068571094E-1,-2.371624821E-1
1.228797167E0,4.112544843E-1,5.982943415E-1,-1.098697668E-1
1.238838167E0,3.419833244E-1,5.392479884E-1,-1.899970865E-1
1.248878167E0,5.801693251E-1,6.146131164E-1,-1.346590376E-1
1.258918167E0,3.705452187E-1,7.510929038E-1,-2.151985860E-1
1.268959167E0,3.661213616E-1,4.014160689E-1,-1.922622979E-2
1.278999167E0,4.242845658E-1,2.203440261E-1,-1.734453732E-1
1.289039167E0,6.597878274E-1,4.178491934E-1,-2.019639981E-1
1.299079167E0,5.241542783E-1,4.829527503E-1,-1.395110571E-1
1.309120167E0,5.539791711E-1,2.260424667E-1,9.036287069E-2
1.319160167E0,5.659213782E-1,1.783489579E-1,-2.249657750E-2
1.329200167E0,6.832034411E-1,1.846674956E-1,-3.558615446E-2
1.339241167E0,7.178555759E-1,1.847585660E-1,-1.263594997E-1
1.349281167E0,6.509509304E-1,1.918076403E-1,-4.407748103E-2
1.359321167E0,4.850654224E-1,1.564977668E-1,-7.441166639E-2
1.369361167E0,5.891555820E-1,5.386137117E-2,5.096140802E-2
1.379402167E0,6.875031911E-1,1.877161973E-1,-4.074105978E-2
1.389442167E0,6.549488910E-1,3.168670847E-1,1.724343896E-2
1.399482167E0,6.627467378E-1,4.409904264E-1,2.271818697E-2
1.409522167E0,6.026982816E-1,3.674424303E-1,7.533728063E-2
1.419563167E0,6.658457621E-1,4.500001817E-1,-9.374256134E-2
1.429603167E0,5.029969324E-1,5.261387502E-1,-1.569959861E-1
1.439643167E0,5.963302252E-1,5.521849530E-1,-1.683033317E-1
1.449684167E0,6.300472806E-1,6.647754293E-1,1.578572810E-2
1.459693167E0,6.267739362E-1,7.138679941E-1,-8.371341705E-2
1.469734167E0,6.253683387E-1,6.804964726E-1,-1.669263124E-2
1.479774167E0,6.367078440E-1,7.255542393E-1,-4.511243820E-2
1.489814167E0,6.821244836E-1,7.688691703E-1,8.996526003E-2
1.499855167E0,6.216157418E-1,6.991578613E-1,1.604704016E-1
1.509895167E0,6.276717031E-1,6.894492906E-1,2.381167477E-1
1.519935167E0,5.293326821E-1,7.124047284E-1,1.082793242E-1
1.529975167E0,6.560006589E-1,7.846670314E-1,5.429607511E-2
1.540016167E0,6.719906741E-1,5.688388099E-1,-9.819755495E-2
1.550056167E0,4.665361076E-1,4.472660968E-1,1.623309857E-1
1.560096167E0,4.185412113E-1,6.353221270E-1,1.393379796E-1
1.570137167E0,4.151435770E-1,5.479153161E-1,2.640859866E-1
1.580177167E0,6.349900782E-1,3.717878252E-1,1.859180689E-1
1.590217167E0,5.901483295E-1,5.113921088E-1,-1.076279444E-1
1.600257167E0,6.140638436E-1,5.819469518E-1,-2.017909205E-1
1.610298167E0,5.724142361E-1,4.021042131E-1,1.402296799E-1
1.620338167E0,4.384111099E-1,6.656498073E-1,-1.928493583E-1
1.630378167E0,5.416630346E-1,3.947274389E-1,-3.392490202E-1
1.640418167E0,4.796477578E-1,5.289276162E-1,-3.206256384E-1
1.650459167E0,7.180148394E-1,6.225580207E-1,-3.782996500E-1
1.660500292E0,5.799081373E-1,7.014439765E-1,-1.865846515E-1
1.670540292E0,6.376784818E-1,6.400862190E-1,-8.807017744E-2
1.680581292E0,5.411011538E-1,6.696631899E-1,-4.338762653E-1
1.690621292E0,5.297767781E-1,7.890085159E-1,-3.296104699E-1
1.700661292E0,5.489936524E-1,6.732723838E-1,-2.696694928E-1
1.710701292E0,5.356949278E-1,4.907765441E-1,6.212958992E-2
1.720742292E0,5.318199049E-1,7.577920588E-1,2.231297493E-3
1.730782292E0,6.015387787E-1,8.740349983E-1,-1.473036414E-1
1.740822292E0,5.039174669E-1,7.678117014E-1,-2.512653816E-1
1.750863292E0,4.381635169E-1,6.013226510E-1,-1.858660287E-1
1.760903292E0,4.659817185E-1,6.918652871E-1,-1.344245642E-1
1.770943292E0,6.553048403E-1,7.559828572E-1,3.808525443E-2
1.780983292E0,5.306862760E-1,5.207419163E-1,-1.911279380E-2
1.791024292E0,4.205420920E-1,4.051537553E-1,-1.154064953E-2
1.801064292E0,3.986655021E-1,5.903161812E-1,-1.500337064E-1
1.811104292E0,6.045722777E-1,5.076593560E-1,-1.632606930E-1
1.821145292E0,4.317416296E-1,4.633232088E-1,3.625624537E-2
1.831185292E0,5.479947652E-1,3.951587807E-1,2.717142642E-2
1.841225292E0,4.415990119E-1,3.598539504E-1,2.460432333E-1
1.851265292E0,5.694012755E-1,3.479255573E-1,1.970225161E-1
1.861306292E0,4.853655307E-1,4.343888103E-1,1.298099416E-1
1.871346292E0,4.834587537E-1,4.010173984E-1,2.142361343E-1
1.881386292E0,4.943101992E-1,3.198311114E-1,1.644582027E-1
1.891427292E0,7.665318920E-1,4.189150311E-1,2.389757037E-3
1.901436292E0,6.124747896E-1,4.577561844E-1,1.658369762E-1
1.911477292E0,4.748485094E-1,4.691125004E-1,1.361161637E-1
1.921517292E0,4.348060457E-1,5.267732462E-1,1.198427778E-1
1.931557292E0,5.837844028E-1,4.529316833E-1,1.575473785E-2
1.941597292E0,6.766539017E-1,4.415094764E-1,1.217793757E-1
1.951638292E0,7.942257672E-1,6.267167797E-1,1.150901610E-1
1.961678292E0,6.723862383E-1,5.429370698E-1,2.988394976E-1
1.971718292E0,7.154648687E-1,5.018709780E-1,2.322093058E-1
1.981759292E0,6.578929641E-1,5.825239623E-1,1.197147238E-1
1.991799292E0,4.846336786E-1,4.704914201E-1,-1.440636992E-2
2.001839292E0,8.422973350E-1,5.189786153E-1,-7.987121165E-2
2.011879292E0,6.315921881E-1,4.762131399E-1,-1.496793652E-1
2.021920292E0,1.046679376E0,5.377138252E-1,4.608190656E-2
2.031960292E0,8.630436216E-1,4.583417465E-1,-1.488379508E-1
2.042000292E0,8.499006157E-1,4.332986335E-1,-3.083125716E-1
2.052041292E0,6.281231081E-1,5.234128513E-1,-3.909442538E-1
2.062081292E0,5.437011547E-1,5.443874717E-1,-3.487893373E-1
2.072121292E0,7.352128163E-1,3.117634887E-1,-2.162440681E-1
2.082161292E0,9.390699235E-1,2.531968448E-1,-1.943211025E-1
2.092202292E0,8.027531272E-1,3.419916202E-1,-6.273068368E-2
2.102242292E0,7.206338073E-1,3.334126950E-1,2.916649640E-2
2.112282292E0,5.571229997E-1,3.530074090E-1,1.645757318E-1
2.122323292E0,4.845233855E-1,3.173718090E-1,-2.183350325E-2
2.132363292E0,6.009587715E-1,2.658290416E-1,-2.980735123E-2
2.142403292E0,6.315894838E-1,2.164711046E-1,-4.491304815E-2
2.152443292E0,8.091610909E-1,2.274013596E-1,1.254648757E-1
2.162484292E0,7.678548977E-1,2.606094515E-1,1.059766906E-1
2.172524292E0,5.855566207E-1,2.161757288E-1,1.567626822E-1
2.182564292E0,5.535390951E-1,2.279691791E-1,-1.404764324E-1
2.192605292E0,7.050740741E-1,4.500332185E-1,-1.318383408E-1
2.202645292E0,8.385588446E-1,3.282745273E-1,6.452402472E-3
2.212685292E0,6.953804138E-1,1.039108420E-1,2.557057571E-1
2.222725292E0,6.244642130E-1,1.794083454E-1,2.078673470E-1
2.232766292E0,7.506766552E-1,3.714353477E-1,5.647533238E-2
2.242806292E0,5.741223174E-1,3.408814166E-1,4.298697531E-2
2.252846292E0,5.965651371E-1,2.276025221E-1,-1.338936371E-1
2.262887292E0,6.271457461E-1,2.767443131E-1,-1.111953306E-1
2.272927292E0,7.284952426E-1,2.820827114E-1,-8.324154675E-2
2.282967292E0,7.015821169E-1,1.673781743E-1,1.251760232E-1
2.293007292E0,5.706732642E-1,4.672831168E-2,1.567404628E-1
2.303048292E0,6.669091514E-1,1.535519213E-1,1.684974593E-1
2.313088292E0,6.998291948E-1,1.516800631E-1,-6.367208540E-2
2.323128292E0,7.351194070E-1,2.500761310E-1,-2.966877222E-2
2.333169292E0,7.062949727E-1,5.335126099E-2,-1.174495125E-1
2.343209292E0,8.213909809E-1,4.583049912E-2,-3.157262564E-2
2.353219292E0,6.169243746E-1,3.652874390E-2,-6.852878273E-2
2.363259292E0,6.945705745E-1,1.013413470E-1,-9.681702733E-2
2.373299292E0,6.727592906E-1,1.598461017E-1,-1.035945350E-1
2.383339292E0,7.715844711E-1,2.403961203E-2,-1.775191283E-1
2.393380292E0,7.431675147E-1,8.948414382E-2,-1.005422884E-1
2.403420292E0,5.662518190E-1,2.417895666E-1,-3.284351796E-1
2.413460292E0,6.967285625E-1,5.271753701E-2,-2.987535435E-1
2.423501292E0,5.818856657E-1,-2.036424048E-1,-2.919158095E-1
2.433541292E0,7.138020667E-1,-9.824779532E-2,-1.610609704E-1
2.443581292E0,4.896571312E-1,3.302445274E-2,-1.230751187E-1
2.453621292E0,6.539354955E-1,6.235439708E-2,9.709126174E-2
2.463662292E0,5.213472858E-1,-9.026013329E-2,-8.070268571E-2
2.473702292E0,6.796632443E-1,-8.909687541E-2,-3.833200693E-2
2.483742292E0,6.566130817E-1,-5.197104857E-2,3.104286790E-2
2.493783292E0,8.082428587E-1,-1.169910451E-1,1.117964244E-1
2.503823292E0,7.667992560E-1,-2.917681673E-1,2.878560877E-1
2.513863292E0,8.425856759E-1,-2.810758757E-1,-1.857835829E-2
2.523903292E0,1.076155044E0,-1.035200195E-1,-1.065152192E-1
2.533944292E0,1.075742450E0,6.076819366E-2,-4.105680943E-1
2.543984292E0,1.187229045E0,-1.618874561E-1,-2.058845562E-1
2.554024292E0,1.451596721E0,-3.595765000E-1,-2.686666954E-1
2.564065292E0,1.495254957E0,-1.741869098E-1,-1.713602561E-1
2.574105292E0,1.391537776E0,-1.933446906E-1,-2.375407970E-1
2.584145292E0,9.693051448E-1,-4.483279511E-1,-3.163460612E-2
2.594185292E0,8.312868087E-1,-4.784578129E-1,-1.107345700E-1
2.604226292E0,8.733302627E-1,-1.978748209E-1,-3.962131798E-2
2.614266292E0,6.117791537E-1,-1.455799554E-1,1.428872395E-1
2.624306292E0,7.021984135E-1,-3.171197575E-1,1.775249755E-1
2.634346292E0,5.782415347E-1,-3.433153933E-1,2.498450929E-1
2.644387292E0,7.294930699E-1,-3.308161658E-1,-8.646277785E-3
2.654427292E0,5.769438913E-1,-2.758876230E-1,1.202795649E-1
2.664467042E0,5.289849920E-1,-2.915843455E-1,8.890106678E-2
2.674508042E0,5.353044800E-1,-2.228871447E-1,3.364376789E-1
2.684548042E0,4.646966832E-1,-1.570497805E-1,1.332796794E-1
2.694588042E0,4.660278384E-1,-2.195635873E-1,-9.912843168E-2
2.704628042E0,3.937226314E-1,-2.478533668E-1,-2.823333925E-1
2.714669042E0,7.165808098E-1,-1.700857275E-1,-1.555979168E-1
2.724709042E0,5.248650804E-1,-1.240515306E-1,3.681406975E-2
2.734749042E0,5.828589712E-1,-2.481928342E-1,-4.790565312E-2
2.744790042E0,5.087849085E-1,-1.998035981E-1,-2.330594909E-1
2.754830042E0,7.621078887E-1,-1.124070016E-1,-3.380977035E-1
2.764870042E0,5.288487154E-1,-2.524219791E-1,-9.911264420E-2
2.774910042E0,3.799451295E-1,-6.067123586E-1,8.379352391E-2
2.784951042E0,3.596968795E-1,-6.988927632E-1,2.552204382E-1
2.794991042E0,4.810498836E-1,-7.957939904E-1,1.154053259E-1
2.805031042E0,4.441455109E-1,-9.468428466E-1,1.966038555E-1
2.815041042E0,2.569067752E-1,-9.504889510E-1,-2.654109657E-2
2.825081042E0,3.421466079E-1,-8.704061432E-1,2.915983057E-1
2.835122042E0,3.916484047E-1,-1.057015499E0,2.699051356E-1
2.845162042E0,7.068212222E-1,-1.264506285E0,5.365849471E-1
2.855202042E0,5.665439605E-1,-1.058289900E0,2.302534121E-1
2.865242042E0,6.825684334E-1,-1.064914503E0,1.452927840E-1
2.875283042E0,2.177661715E-1,-1.233920377E0,-7.103372991E-2
2.885323042E0,5.262526247E-1,-9.062577613E-1,-1.492069101E-1
2.895363042E0,4.647530723E-1,-4.991600626E-1,-6.040770185E-1
2.905404042E0,1.204232602E0,-6.383365859E-1,-7.878596842E-1
2.915444042E0,1.172967540E0,-7.094995393E-1,-1.005209461E0
2.925484042E0,1.364221193E0,-5.498606117E-1,-9.788227308E-1
2.935524042E0,8.700837424E-1,-4.386705070E-1,-7.578897804E-1
2.945565042E0,7.594921368E-1,-3.779350030E-1,-9.355691224E-1
2.955605042E0,8.677863713E-1,-4.291246717E-1,-9.261124206E-1
2.965645042E0,1.492495802E0,-1.512835853E-1,-7.139298284E-1
2.975686042E0,1.336056325E0,-3.417167645E-1,1.973821199E-1
2.985726042E0,9.688394140E-1,-7.518544306E-1,6.638034028E-1
2.995766042E0,4.860531633E-1,-4.838289921E-1,5.959809637E-1
3.005806042E0,9.716691010E-2,-2.499300968E-1,8.122425735E-2
3.015847042E0,5.912945665E-1,-5.603331577E-1,2.556952322E-1
3.025887042E0,8.542438544E-1,-7.096296398E-1,2.052887249E-1
3.035927042E0,1.190206666E0,-5.421964469E-1,5.767173117E-1
3.045968042E0,8.404271031E-1,-5.934135975E-1,5.375965154E-1
3.056008042E0,7.045135454E-1,-8.824324040E-1,4.177204084E-1
3.066048042E0,1.448733193E-1,-1.001664513E0,-5.025974214E-2
3.076088042E0,5.829659387E-1,-7.970024637E-1,-1.615831268E-1
3.086129042E0,6.209970333E-1,-9.440047543E-1,-9.759470701E-2
3.096169042E0,9.950556978E-1,-1.201991949E0,-1.879119694E-2
3.106209042E0,7.504518297E-1,-1.094586930E0,-3.936813354E-2
3.116250042E0,9.286542783E-1,-9.563532697E-1,-8.747493088E-2
3.126290042E0,5.824963342E-1,-1.036606378E0,1.951215863E-2
3.136330042E0,8.332228218E-1,-1.203239160E0,-1.856175220E-1
3.146370042E0,3.841047657E-1,-9.572587842E-1,-1.149451500E-1
3.156411042E0,6.741877654E-1,-9.087877784E-1,-3.165916443E-2
3.166451042E0,5.883510782E-1,-1.040259426E0,4.655377686E-1
3.176491042E0,6.517753147E-1,-8.726229689E-1,3.155952787E-1
3.186532042E0,4.982445348E-1,-8.301944757E-1,3.635558957E-1
3.196572042E0,4.830040596E-1,-8.830477504E-1,1.814116198E-1
3.206612042E0,7.350905364E-1,-7.403975424E-1,2.535212374E-1
3.216652042E0,7.524332318E-1,-6.791608223E-1,9.372911274E-2
3.226693042E0,6.923864201E-1,-7.581126324E-1,4.813930786E-1
3.236733042E0,5.706896364E-1,-6.882071958E-1,2.793109667E-1
3.246773042E0,8.909332323E-1,-4.605041930E-1,2.322005349E-1
3.256814042E0,7.914428580E-1,-5.657841514E-1,-6.276459754E-2
3.266854042E0,9.959060291E-1,-7.062201284E-1,-6.160509467E-2
3.276864042E0,6.816572180E-1,-6.315495034E-1,-2.464928842E-1
3.286904042E0,9.719988108E-1,-5.208175281E-1,-8.849293113E-2
3.296944042E0,7.210815579E-1,-6.646635282E-1,-1.397601485E-2
3.306984042E0,1.192311664E0,-7.804549896E-1,-2.173994780E-2
3.317025042E0,1.048075837E0,-5.576730035E-1,-2.454930103E-1
3.327065042E0,1.430164337E0,-5.456619089E-1,-4.386335599E-1
3.337105042E0,8.077174133E-1,-6.559016217E-1,-4.104072958E-1
3.347146042E0,1.218314524E0,-8.524249318E-1,-4.383452922E-1
3.357186042E0,8.654884887E-1,-7.815199868E-1,-3.962190270E-1
3.367226042E0,1.543973373E0,-8.873334671E-1,-3.823634648E-1
3.377266042E0,1.092995391E0,-8.490174669E-1,-2.162446529E-1
3.387307042E0,1.289476820E0,-8.176722980E-1,-1.779196626E-1
3.397347042E0,1.166471649E0,-7.776505919E-1,-6.877611995E-2
3.407387042E0,1.516256694E0,-8.324522319E-1,-1.595787013E-1
3.417428042E0,1.111938469E0,-9.070000653E-1,-9.911556780E-2
3.427468042E0,1.149108780E0,-8.922383308E-1,-1.129354620E-1
3.437508042E0,9.424957341E-1,-9.529026085E-1,1.174898583E-1
3.447548042E0,1.227766475E0,-1.023347451E0,6.298679173E-2
3.457589042E0,7.843052349E-1,-8.115968947E-1,8.500974476E-2
3.467629042E0,1.166338113E0,-6.788978438E-1,9.274268746E-2
3.477669042E0,9.046282154E-1,-7.072974779E-1,3.229364580E-1
3.487710042E0,1.214190776E0,-9.250574367E-1,2.555467129E-1
3.497750042E0,8.504282539E-1,-8.974465920E-1,2.023458213E-1
3.507790042E0,9.746286692E-1,-8.227537476E-1,3.272394240E-2
3.517830042E0,6.631349929E-1,-8.774651943E-1,2.714879769E-1
3.527871042E0,1.071444893E0,-8.264317925E-1,3.997536689E-1
3.537911042E0,7.977851135E-1,-7.185893284E-1,5.541464746E-1
3.547951042E0,1.030005821E0,-7.592185602E-1,4.488264263E-1
3.557992042E0,7.291681109E-1,-7.931646437E-1,5.627588385E-1
3.568032042E0,7.307586267E-1,-8.196945575E-1,5.433425742E-1
3.578072042E0,6.602557509E-1,-9.213285942E-1,6.601202416E-1
3.588112042E0,8.371683767E-1,-1.003739617E0,5.082458317E-1
3.598153042E0,7.420042111E-1,-9.726775264E-1,3.648691803E-1
3.608193042E0,1.147155445E0,-9.164086738E-1,3.814840436E-1
3.618233042E0,9.481165163E-1,-9.672857358E-1,6.973447859E-1
3.628273042E0,9.627959512E-1,-9.132072502E-1,5.303354430E-1
3.638314042E0,5.854662813E-1,-8.364920001E-1,3.056567663E-1
3.648354042E0,8.626049343E-1,-9.793345083E-1,1.741271585E-1
3.658406000E0,7.310859246E-1,-1.037132919E0,1.643611389E-1
3.668447000E0,9.153992251E-1,-1.105783470E0,1.643681556E-1
3.678487000E0,6.162516524E-1,-9.282275046E-1,7.532792509E-2
3.688527000E0,7.512532637E-1,-8.755378789E-1,-1.214858454E-1
3.698567000E0,4.909796617E-1,-8.705263035E-1,-2.356094617E-1
3.708608000E0,7.001874829E-1,-8.479189213E-1,-2.515583271E-1
3.718648000E0,5.880709966E-1,-6.200228872E-1,-1.957776439E-1
3.728688000E0,8.295422919E-1,-4.820276842E-1,-1.880604887E-1
3.738729000E0,5.904393382E-1,-5.119672190E-1,-3.092147970E-1
3.748738000E0,5.631710672E-1,-5.618764571E-1,-4.574007833E-1
3.758779000E0,3.799017140E-1,-3.777220547E-1,-7.344488776E-1
3.768819000E0,7.641814575E-1,-1.870624969E-1,-7.627002847E-1
3.778859000E0,6.994814316E-1,-3.527838627E-1,-7.186111093E-1
3.788900000E0,9.325816338E-1,-6.322019796E-1,-5.149841630E-1
3.798940000E0,8.460374334E-1,-4.394449342E-1,-4.820801264E-1
3.808980000E0,1.017599492E0,-3.383540308E-1,-4.755522949E-1
3.819020000E0,7.848724879E-1,-4.543526663E-1,-4.782157016E-1
3.829061000E0,9.791293442E-1,-5.306772128E-1,-5.153496140E-1
3.839101000E0,9.196964170E-1,-3.388894165E-1,-5.094328165E-1
3.849141000E0,1.174875267E0,-4.523548920E-1,-3.309126449E-1
3.859181000E0,8.788209444E-1,-4.280337640E-1,-2.983424842E-1
3.869222000E0,1.097448045E0,-2.337163160E-1,-2.578306353E-1
3.879262000E0,8.553161607E-1,-1.405563200E-1,-1.033325797E-1
3.889302000E0,1.178014125E0,-1.671824388E-1,-1.501652688E-1
3.899343000E0,9.665972261E-1,1.244981848E-2,-3.490191329E-1
3.909383000E0,1.124213529E0,8.536474384E-2,-2.693256766E-1
3.919423000E0,8.985379748E-1,2.221427347E-2,-1.024227530E-1
3.929463000E0,1.015441869E0,-7.613022703E-2,-2.322864890E-2
3.939504000E0,8.796817276E-1,-1.120234974E-1,-1.591927850E-1
3.949544000E0,1.041973537E0,-8.769987510E-2,-2.049507558E-1
3.959584000E0,1.097101232E0,-3.126405482E-2,-1.629186308E-1
3.969625000E0,1.222106444E0,-1.304917270E-1,-4.031362832E-2
3.979665000E0,1.059823917E0,-2.781482296E-1,-2.695157111E-2
3.989705000E0,1.110470745E0,-2.752507515E-1,2.794384360E-2
