"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.483077741E1,4.768641388E1,1.765508767E1,1.153884138E2,8.738976479E0,1.342933502E2,8.001208274E0,8.001208274E0
1.583777285E1,4.768637293E1,1.765514982E1,1.153890169E2,6.773874760E0,1.342933502E2,8.001208274E0,8.001208274E0
1.683781624E1,4.768633099E1,1.765521349E1,1.153893793E2,6.773874760E0,1.342933502E2,8.001208274E0,8.001208274E0
1.790009379E1,4.768629374E1,1.765527002E1,1.153896078E2,6.342701435E0,1.342933502E2,8.001208274E0,8.001208274E0
1.890013456E1,4.768625372E1,1.765533078E1,1.153897542E2,6.342701435E0,1.342933502E2,8.001208274E0,8.001208274E0
1.990605009E1,4.768620733E1,1.765540120E1,1.153898513E2,8.262798309E0,1.342933502E2,8.001208274E0,8.001208274E0
2.090608966E1,4.768615635E1,1.765547857E1,1.153899022E2,8.894000053E0,1.342933502E2,8.001208274E0,8.001208274E0
2.268474078E1,4.768609932E1,1.765556514E1,1.153899347E2,8.705273628E0,1.342933502E2,8.001208274E0,8.001208274E0
2.368477798E1,4.768604363E1,1.765564968E1,1.153565121E2,8.705273628E0,1.342933502E2,8.001208274E0,8.001208274E0
2.468415642E1,4.768599210E1,1.765572790E1,1.153031820E2,8.049139023E0,1.342933502E2,8.001208274E0,8.001208274E0
2.568355453E1,4.768594333E1,1.765580194E1,1.152614843E2,8.049139023E0,1.342933502E2,6.000906205E0,6.000906205E0
2.668287611E1,4.768588886E1,1.765588461E1,1.152619974E2,8.049139023E0,1.342933502E2,6.000906205E0,6.000906205E0
2.768223357E1,4.768583391E1,1.765596802E1,1.153054310E2,8.221431732E0,1.342933502E2,6.000906205E0,6.000906205E0
2.868160164E1,4.768578468E1,1.765604426E1,1.153354137E2,8.722396851E0,1.337097168E2,6.000906205E0,6.000906205E0
2.968101728E1,4.768572883E1,1.765613078E1,1.153383021E2,8.996309280E0,1.337097168E2,8.001208274E0,8.001208274E0
3.068045080E1,4.768567754E1,1.765621025E1,1.153559494E2,8.996309280E0,1.337097168E2,8.001208274E0,8.001208274E0
3.167989910E1,4.768562163E1,1.765629695E1,1.153685631E2,8.482009888E0,1.317913513E2,8.001208274E0,8.001208274E0
3.267939568E1,4.768557978E1,1.765636816E1,1.153765948E2,8.017240524E0,1.301866302E2,8.001208274E0,8.001208274E0
3.367892885E1,4.768553631E1,1.765644563E1,1.153816139E2,7.772053242E0,1.276917038E2,6.000906205E0,6.000906205E0
3.467849898E1,4.768549551E1,1.765652383E1,1.153847663E2,7.535955906E0,1.276917038E2,8.001208274E0,8.001208274E0
3.567809141E1,4.768545312E1,1.765660620E1,1.153867295E2,7.761186600E0,1.254557190E2,6.000906205E0,6.000906205E0
3.667771041E1,4.768541310E1,1.765669183E1,1.153879558E2,7.695173740E0,1.227401581E2,6.000906205E0,6.000906205E0
3.767735660E1,4.768537596E1,1.765677737E1,1.153887239E2,7.761186600E0,1.227401581E2,6.000906205E0,6.000906205E0
3.867701757E1,4.768533769E1,1.765686761E1,1.153891989E2,7.800245762E0,1.190832138E2,6.000906205E0,6.000906205E0
3.967670321E1,4.768530194E1,1.765696281E1,1.153894936E2,8.358391762E0,1.190832138E2,4.000604137E0,4.000604137E0
4.067640674E1,4.768527286E1,1.765707002E1,1.153896879E2,8.651232719E0,1.090039825E2,4.000604137E0,4.000604137E0
4.167613733E1,4.768525173E1,1.765718325E1,1.153898034E2,8.651232719E0,1.043584518E2,4.000604137E0,4.000604137E0
4.267588115E1,4.768524075E1,1.765725609E1,1.153898699E2,8.917027473E0,1.022291718E2,6.000906205E0,6.000906205E0
4.367564094E1,4.768522262E1,1.765743068E1,1.153899178E2,9.117328644E0,9.872013855E1,6.000906205E0,6.000906205E0
4.467541742E1,4.768520970E1,1.765755540E1,1.153899500E2,9.678952217E0,9.872013855E1,6.000906205E0,6.000906205E0
4.567520726E1,4.768519647E1,1.765768606E1,1.153899670E2,9.866633415E0,9.780583954E1,6.000906205E0,6.000906205E0
4.667501247E1,4.768518585E1,1.765781120E1,1.153899824E2,9.678952217E0,9.604840088E1,6.000906205E0,6.000906205E0
4.767482889E1,4.768517672E1,1.765793884E1,1.153899840E2,9.492274284E0,9.604840088E1,6.000906205E0,6.000906205E0
4.867466271E1,4.768516853E1,1.765806644E1,1.153899841E2,9.492274284E0,9.266195679E1,6.000906205E0,6.000906205E0
4.967450202E1,4.768516448E1,1.765819524E1,1.153899979E2,9.758256912E0,9.266195679E1,6.000906205E0,6.000906205E0
5.067435384E1,4.768516051E1,1.765831636E1,1.153899992E2,9.925099373E0,9.368363190E1,6.000906205E0,6.000906205E0
5.167421508E1,4.768515438E1,1.765845727E1,1.153899994E2,9.925099373E0,9.368363190E1,6.000906205E0,6.000906205E0
5.267408669E1,4.768514842E1,1.765859441E1,1.153899994E2,1.001693439E1,9.368363190E1,6.000906205E0,6.000906205E0
5.367396677E1,4.768514259E1,1.765872849E1,1.153899994E2,1.029475117E1,9.368363190E1,6.000906205E0,6.000906205E0
5.467385364E1,4.768513626E1,1.765887414E1,1.153899994E2,1.075042534E1,9.368363190E1,6.000906205E0,6.000906205E0
5.567374742E1,4.768512966E1,1.765902591E1,1.153899994E2,1.112177753E1,9.368363190E1,6.000906205E0,6.000906205E0
5.667365384E1,4.768512317E1,1.765917576E1,1.153117218E2,1.112177753E1,9.366917419E1,6.000906205E0,6.000906205E0
5.767356145E1,4.768511661E1,1.765932727E1,1.151563339E2,1.136781216E1,9.366917419E1,6.000906205E0,6.000906205E0
5.867347753E1,4.768510993E1,1.765948151E1,1.149559227E2,1.161391449E1,9.366917419E1,4.000604137E0,4.000604137E0
5.967339909E1,4.768510331E1,1.765963455E1,1.147521902E2,1.142534065E1,9.366917419E1,4.000604137E0,4.000604137E0
6.067332721E1,4.768509673E1,1.765978637E1,1.146170785E2,1.142534065E1,9.366917419E1,4.000604137E0,4.000604137E0
6.167326009E1,4.768509017E1,1.765993791E1,1.145319090E2,1.141605473E1,9.366917419E1,4.000604137E0,4.000604137E0
6.267319667E1,4.768508371E1,1.766008703E1,1.144786365E2,1.132859612E1,9.366917419E1,4.000604137E0,4.000604137E0
6.367313898E1,4.768507723E1,1.766023756E1,1.144453627E2,1.132786655E1,9.364119720E1,4.000604137E0,4.000604137E0
6.467308605E1,4.768507078E1,1.766038768E1,1.144245808E2,1.124249935E1,9.364119720E1,4.000604137E0,4.000604137E0
6.567303598E1,4.768506420E1,1.766054073E1,1.144115987E2,1.170221233E1,9.364119720E1,4.000604137E0,4.000604137E0
6.667298949E1,4.768505743E1,1.766069835E1,1.144034890E2,1.170221233E1,9.364119720E1,6.000906205E0,6.000906205E0
6.767294800E1,4.768505150E1,1.766085146E1,1.143984208E2,1.170221233E1,9.327283478E1,6.000906205E0,6.000906205E0
6.867290914E1,4.768504646E1,1.766098214E1,1.143835712E2,1.079247093E1,9.327283478E1,6.000906205E0,6.000906205E0
6.967287195E1,4.768504213E1,1.766109429E1,1.143409980E2,7.236981392E0,9.327283478E1,6.000906205E0,6.000906205E0
7.067283964E1,4.768503904E1,1.766117433E1,1.142888286E2,7.236981392E0,9.327283478E1,6.000906205E0,6.000906205E0
7.167280924E1,4.768503615E1,1.766125055E1,1.142257455E2,5.591607571E0,9.283801270E1,1.200181241E1,1.200181241E1
7.267278171E1,4.768503486E1,1.766128920E1,1.141278349E2,4.421376228E0,9.283801270E1,1.600241655E1,1.600241655E1
7.367275667E1,4.768503437E1,1.766130364E1,1.140277943E2,-1.000000000E0,9.283801270E1,1.200181241E1,1.200181241E1
7.467273355E1,4.768503289E1,1.766134801E1,1.141065634E2,4.154006004E0,9.283801270E1,1.200181241E1,1.200181241E1
7.567271221E1,4.768503146E1,1.766139080E1,1.142665153E2,4.154006004E0,9.283801270E1,1.200181241E1,1.200181241E1
7.667269409E1,4.768502989E1,1.766143769E1,1.150928588E2,4.154006004E0,9.283801270E1,1.200181241E1,1.200181241E1
7.767267692E1,4.768502732E1,1.766152290E1,1.147808935E2,4.466511250E0,9.224300385E1,8.001208274E0,8.001208274E0
7.867266178E1,4.768502485E1,1.766161637E1,1.147785377E2,6.240145683E0,9.224300385E1,8.001208274E0,8.001208274E0
7.967264700E1,4.768502151E1,1.766174244E1,1.153947472E2,1.072498608E1,9.224300385E1,8.001208274E0,8.001208274E0
8.067263508E1,4.768501761E1,1.766189572E1,1.157919665E2,1.150974941E1,9.191938782E1,8.001208274E0,8.001208274E0
8.167262375E1,4.768501390E1,1.766205927E1,1.159997576E2,1.150974941E1,9.191938782E1,6.000906205E0,6.000906205E0
8.267261493E1,4.768501011E1,1.766222706E1,1.162359588E2,1.180417538E1,9.191938782E1,6.000906205E0,6.000906205E0
8.367260647E1,4.768500650E1,1.766238659E1,1.164336159E2,1.180417538E1,9.191938782E1,4.000604137E0,4.000604137E0
8.467260003E1,4.768500299E1,1.766254175E1,1.164568373E2,1.141260529E1,9.191938782E1,4.000604137E0,4.000604137E0
8.567259467E1,4.768499956E1,1.766269330E1,1.164427683E2,1.141260529E1,9.191938782E1,4.000604137E0,4.000604137E0
8.667258978E1,4.768499687E1,1.766281217E1,1.164795575E2,1.141260529E1,9.191938782E1,4.000604137E0,4.000604137E0
8.767258573E1,4.768499233E1,1.766300172E1,1.164190861E2,1.153180122E1,9.203410339E1,6.000906205E0,6.000906205E0
8.867258298E1,4.768498858E1,1.766315774E1,1.163012455E2,1.160060120E1,9.203410339E1,6.000906205E0,6.000906205E0
8.967258048E1,4.768498479E1,1.766331577E1,1.161147784E2,1.175610352E1,9.203410339E1,6.000906205E0,6.000906205E0
9.067258036E1,4.768498072E1,1.766347523E1,1.158184818E2,1.202915478E1,9.219593048E1,6.000906205E0,6.000906205E0
9.167257881E1,4.768497652E1,1.766363739E1,1.153263202E2,1.202915478E1,9.219593048E1,8.001208274E0,8.001208274E0
9.267257953E1,4.768497222E1,1.766380354E1,1.153203777E2,1.211217976E1,9.219593048E1,8.001208274E0,8.001208274E0
9.367258072E1,4.768496788E1,1.766397097E1,1.153467823E2,1.211481285E1,9.219593048E1,8.001208274E0,8.001208274E0
9.467258263E1,4.768496624E1,1.766413633E1,1.153637325E2,1.241858482E1,9.048963165E1,8.001208274E0,8.001208274E0
9.567258406E1,4.768496528E1,1.766430339E1,1.153738321E2,1.261390972E1,9.048963165E1,6.000906205E0,6.000906205E0
9.667258716E1,4.768496419E1,1.766448114E1,1.153799644E2,1.261390972E1,9.125072479E1,6.000906205E0,6.000906205E0
9.767258966E1,4.768496161E1,1.766465632E1,1.153837499E2,1.319551277E1,9.125072479E1,6.000906205E0,6.000906205E0
9.867259359E1,4.768495576E1,1.766485838E1,1.153860923E2,1.499663353E1,9.246672058E1,4.000604137E0,4.000604137E0
9.967259741E1,4.768494987E1,1.766506088E1,1.153875625E2,1.510264206E1,9.246672058E1,6.000906205E0,6.000906205E0
1.006726021E2,4.768494299E1,1.766526190E1,1.153884785E2,1.507330418E1,9.298140717E1,6.000906205E0,6.000906205E0
1.016726068E2,4.768493597E1,1.766546796E1,1.153890508E2,1.507330418E1,9.175035858E1,6.000906205E0,6.000906205E0
1.026726122E2,4.768493184E1,1.766566829E1,1.153894101E2,1.495880795E1,9.175035858E1,6.000906205E0,6.000906205E0
1.036726174E2,4.768492711E1,1.766586873E1,1.153896246E2,1.495880795E1,9.251329041E1,4.000604137E0,4.000604137E0
1.046726239E2,4.768492132E1,1.766606633E1,1.153897697E2,1.492761993E1,9.240167236E1,4.000604137E0,4.000604137E0
1.056726296E2,4.768491577E1,1.766626225E1,1.153898528E2,1.463390160E1,9.240167236E1,4.000604137E0,4.000604137E0
1.066726358E2,4.768491029E1,1.766645568E1,1.153899023E2,1.443393135E1,9.240167236E1,4.000604137E0,4.000604137E0
1.076726433E2,4.768490485E1,1.766664785E1,1.153899348E2,1.443393135E1,9.240167236E1,6.000906205E0,6.000906205E0
1.086726496E2,4.768489939E1,1.766684057E1,1.153899655E2,1.443393135E1,9.240167236E1,6.000906205E0,6.000906205E0
1.096726568E2,4.768489374E1,1.766703991E1,1.153899685E2,1.454277229E1,9.240167236E1,6.000906205E0,6.000906205E0
1.106726649E2,4.768488797E1,1.766724375E1,1.153899826E2,1.534979343E1,9.240167236E1,6.000906205E0,6.000906205E0
1.116726724E2,4.768488216E1,1.766744888E1,1.153899840E2,1.543332672E1,9.240167236E1,6.000906205E0,6.000906205E0
1.126726806E2,4.768487598E1,1.766765553E1,1.153899841E2,1.543332672E1,9.266021729E1,6.000906205E0,6.000906205E0
1.136726884E2,4.768486931E1,1.766786798E1,1.153899979E2,1.556841373E1,9.266021729E1,6.000906205E0,6.000906205E0
1.146726967E2,4.768486272E1,1.766807798E1,1.153899992E2,1.580356026E1,9.266021729E1,6.000906205E0,6.000906205E0
1.156727052E2,4.768485612E1,1.766828828E1,1.153899994E2,1.580356026E1,9.266021729E1,6.000906205E0,6.000906205E0
1.166727132E2,4.768484948E1,1.766850002E1,1.153899994E2,1.571636772E1,9.266021729E1,6.000906205E0,6.000906205E0
1.176727225E2,4.768484293E1,1.766870883E1,1.153899994E2,1.570641518E1,9.266021729E1,6.000906205E0,6.000906205E0
1.186727314E2,4.768483644E1,1.766891555E1,1.153413849E2,1.541209221E1,9.266021729E1,6.000906205E0,6.000906205E0
1.196727401E2,4.768483000E1,1.766912084E1,1.152205765E2,1.541209221E1,9.266021729E1,6.000906205E0,6.000906205E0
1.206727499E2,4.768482652E1,1.766923188E1,1.151431682E2,1.539736938E1,9.266021729E1,6.000906205E0,6.000906205E0
1.216727591E2,4.768481709E1,1.766953637E1,1.151013285E2,1.538025475E1,9.262490845E1,6.000906205E0,6.000906205E0
1.226727684E2,4.768481086E1,1.766973753E1,1.150849635E2,1.521305752E1,9.262490845E1,6.000906205E0,6.000906205E0
1.236727775E2,4.768480458E1,1.766994031E1,1.150761721E2,1.521305752E1,9.262490845E1,6.000906205E0,6.000906205E0
1.246727868E2,4.768479838E1,1.767014071E1,1.148984818E2,1.513075066E1,9.262490845E1,6.000906205E0,6.000906205E0
1.256727968E2,4.768479219E1,1.767034057E1,1.147155608E2,1.495543957E1,9.262490845E1,6.000906205E0,6.000906205E0
1.266728059E2,4.768478613E1,1.767053640E1,1.145941345E2,1.463556004E1,9.262490845E1,6.000906205E0,6.000906205E0
1.276728151E2,4.768478009E1,1.767073164E1,1.145175708E2,1.463556004E1,9.262490845E1,6.000906205E0,6.000906205E0
1.286728251E2,4.768477407E1,1.767092597E1,1.144696770E2,1.460329914E1,9.262490845E1,6.000906205E0,6.000906205E0
1.296728355E2,4.768476808E1,1.767111956E1,1.144397701E2,1.454925537E1,9.262490845E1,6.000906205E0,6.000906205E0
1.306728444E2,4.768476210E1,1.767131277E1,1.144210827E2,1.453214741E1,9.262490845E1,6.000906205E0,6.000906205E0
1.316728545E2,4.768475611E1,1.767150625E1,1.144094087E2,1.455591869E1,9.262490845E1,6.000906205E0,6.000906205E0
1.326728652E2,4.768474969E1,1.767170020E1,1.144021164E2,1.455591869E1,9.285382080E1,6.000906205E0,6.000906205E0
1.336728749E2,4.768474314E1,1.767189491E1,1.143975694E2,1.461940765E1,9.285382080E1,6.000906205E0,6.000906205E0
1.346728845E2,4.768473665E1,1.767208779E1,1.143947252E2,1.431083488E1,9.285382080E1,6.000906205E0,6.000906205E0
1.356728953E2,4.768473020E1,1.767227940E1,1.143929439E2,1.448883247E1,9.285382080E1,6.000906205E0,6.000906205E0
1.366729052E2,4.768472508E1,1.767247307E1,1.143918457E2,1.448883247E1,9.157755280E1,6.000906205E0,6.000906205E0
1.376729157E2,4.768472100E1,1.767266682E1,1.143911453E2,1.448883247E1,9.249037170E1,6.000906205E0,6.000906205E0
1.386729252E2,4.768471547E1,1.767285505E1,1.143907182E2,1.410013008E1,9.249037170E1,6.000906205E0,6.000906205E0
1.396729358E2,4.768471013E1,1.767304219E1,1.143904421E2,1.410013008E1,9.184205627E1,6.000906205E0,6.000906205E0
1.406729465E2,4.768470619E1,1.767322356E1,1.143902771E2,1.353730202E1,9.184205627E1,6.000906205E0,6.000906205E0
1.416729563E2,4.768470251E1,1.767339330E1,1.143901782E2,1.304952431E1,9.184205627E1,6.000906205E0,6.000906205E0
1.426729681E2,4.768469885E1,1.767356156E1,1.143900997E2,1.233467674E1,9.184205627E1,6.000906205E0,6.000906205E0
1.436729774E2,4.768469528E1,1.767372620E1,1.143900643E2,1.233652401E1,9.184205627E1,6.000906205E0,6.000906205E0
1.446729883E2,4.768469254E1,1.767385212E1,1.143900334E2,1.233467674E1,9.184205627E1,6.000906205E0,6.000906205E0
1.456729982E2,4.768468673E1,1.767405165E1,1.143900165E2,1.212476158E1,9.247677612E1,6.000906205E0,6.000906205E0
1.466730086E2,4.768468197E1,1.767421468E1,1.143900148E2,1.230981350E1,9.247677612E1,6.000906205E0,6.000906205E0
1.476730192E2,4.768467710E1,1.767438124E1,1.143900009E2,1.268598938E1,9.247677612E1,6.000906205E0,6.000906205E0
1.486730297E2,4.768467211E1,1.767455210E1,1.143899995E2,1.268598938E1,9.247677612E1,6.000906205E0,6.000906205E0
1.496730417E2,4.768466717E1,1.767472130E1,1.143899994E2,1.270103359E1,9.247677612E1,6.000906205E0,6.000906205E0
1.506730512E2,4.768466212E1,1.767489429E1,1.143899994E2,1.301825142E1,9.247677612E1,6.000906205E0,6.000906205E0
1.516730621E2,4.768465694E1,1.767507137E1,1.143899994E2,1.355393028E1,9.247677612E1,6.000906205E0,6.000906205E0
1.526730727E2,4.768465162E1,1.767525377E1,1.144563293E2,1.355393028E1,9.247677612E1,6.000906205E0,6.000906205E0
1.536730825E2,4.768464601E1,1.767544586E1,1.146717026E2,1.411940861E1,9.247677612E1,6.000906205E0,6.000906205E0
1.546730932E2,4.768464042E1,1.767563728E1,1.148935344E2,1.445864582E1,9.247677612E1,6.000906205E0,6.000906205E0
1.556731037E2,4.768463469E1,1.767583337E1,1.150751429E2,1.471306229E1,9.247677612E1,6.000906205E0,6.000906205E0
1.566731151E2,4.768462892E1,1.767603078E1,1.151928811E2,1.471306229E1,9.247677612E1,6.000906205E0,6.000906205E0
1.576731260E2,4.768462301E1,1.767623328E1,1.152668375E2,1.494145012E1,9.247677612E1,6.000906205E0,6.000906205E0
1.586731366E2,4.768461726E1,1.767642960E1,1.153130699E2,1.479021931E1,9.249755859E1,6.000906205E0,6.000906205E0
1.596731464E2,4.768461139E1,1.767662888E1,1.153749044E2,1.479021931E1,9.249755859E1,6.000906205E0,6.000906205E0
1.606731570E2,4.768460609E1,1.767680860E1,1.155636120E2,1.469935799E1,9.249755859E1,6.000906205E0,6.000906205E0
1.616731681E2,4.768459989E1,1.767701929E1,1.157180128E2,1.469935799E1,9.250932312E1,6.000906205E0,6.000906205E0
1.626731784E2,4.768459412E1,1.767721424E1,1.158146556E2,1.457606888E1,9.250932312E1,6.000906205E0,6.000906205E0
1.636731892E2,4.768458959E1,1.767740796E1,1.158646260E2,1.457606888E1,9.187666321E1,6.000906205E0,6.000906205E0
1.646732246E2,4.768458568E1,1.767759990E1,1.158863909E2,1.436975670E1,9.145970917E1,6.000906205E0,6.000906205E0
1.656732106E2,4.768458241E1,1.767779018E1,1.158279640E2,1.431040478E1,9.145970917E1,6.000906205E0,6.000906205E0
1.666732221E2,4.768457948E1,1.767797447E1,1.156763328E2,1.367895126E1,9.057276154E1,6.000906205E0,6.000906205E0
1.676732330E2,4.768457826E1,1.767815498E1,1.155701067E2,1.367895126E1,9.057276154E1,6.000906205E0,6.000906205E0
1.686732434E2,4.768457711E1,1.767832447E1,1.155026161E2,1.307365894E1,9.057276154E1,6.000906205E0,6.000906205E0
1.696732538E2,4.768457597E1,1.767849332E1,1.154603400E2,1.266980934E1,9.057276154E1,6.000906205E0,6.000906205E0
1.706732645E2,4.768457484E1,1.767866186E1,1.154339338E2,1.278872871E1,9.057276154E1,6.000906205E0,6.000906205E0
1.716732752E2,4.768457368E1,1.767883345E1,1.154174367E2,1.322169685E1,9.057276154E1,6.000906205E0,6.000906205E0
1.726732861E2,4.768457248E1,1.767901027E1,1.154071352E2,1.322169685E1,9.057276154E1,6.000906205E0,6.000906205E0
1.736732968E2,4.768457128E1,1.767918841E1,1.154006943E2,1.339599419E1,9.057276154E1,6.000906205E0,6.000906205E0
1.746733075E2,4.768457013E1,1.767935971E1,1.153966856E2,1.197290134E1,9.057276154E1,6.000906205E0,6.000906205E0
1.756733187E2,4.768457148E1,1.767949972E1,1.153941699E2,1.197290134E1,8.803123474E1,6.000906205E0,6.000906205E0
1.766733289E2,4.768459528E1,1.767964722E1,1.153926000E2,1.147067642E1,7.648490906E1,6.000906205E0,6.000906205E0
1.776733401E2,4.768463485E1,1.767976131E1,1.153916190E2,1.077872372E1,5.616133499E1,6.000906205E0,6.000906205E0
1.786733507E2,4.768469098E1,1.767983596E1,1.154412203E2,1.124847794E1,3.048525047E1,6.000906205E0,6.000906205E0
1.796733620E2,4.768477462E1,1.767987951E1,1.156000302E2,1.207929611E1,1.264504623E1,6.000906205E0,6.000906205E0
1.806733718E2,4.768487821E1,1.767990658E1,1.158679788E2,1.207929611E1,9.262636185E0,6.000906205E0,6.000906205E0
1.816733831E2,4.768498535E1,1.767991941E1,1.162068952E2,1.207929611E1,2.789430380E0,6.000906205E0,6.000906205E0
1.826733936E2,4.768508898E1,1.767992688E1,1.165532106E2,1.172074318E1,2.789430380E0,6.000906205E0,6.000906205E0
1.836734042E2,4.768519580E1,1.767993459E1,1.167153797E2,1.172074318E1,2.789430380E0,6.000906205E0,6.000906205E0
1.846734154E2,4.768530008E1,1.767994212E1,1.167066164E2,1.161653137E1,2.789430380E0,6.000906205E0,6.000906205E0
1.856734260E2,4.768540192E1,1.767994947E1,1.165990766E2,1.141593456E1,2.789430380E0,6.000906205E0,6.000906205E0
1.866734368E2,4.768550102E1,1.767995662E1,1.165217180E2,1.069853401E1,2.789430380E0,6.000906205E0,6.000906205E0
1.876734476E2,4.768559534E1,1.767996342E1,1.164723714E2,1.081254768E1,2.789430380E0,6.000906205E0,6.000906205E0
