"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.234238925E1,4.881184176E-2,-1.054813527E-2,1.416059118E-2
3.235242925E1,2.674701810E-2,-2.626797743E-2,4.336190410E-3
3.236247025E1,6.201912183E-3,4.647382349E-2,4.210740328E-2
3.237251025E1,-1.725519076E-3,8.660766482E-2,6.327100843E-2
3.238255025E1,-1.162383053E-2,8.016423136E-2,6.873758882E-2
3.239259125E1,-7.503653876E-3,6.478207558E-2,5.127337575E-2
3.240263125E1,-2.907793038E-3,1.793356985E-2,3.347912058E-2
3.241267125E1,1.154276542E-4,1.022558380E-2,2.555408701E-2
3.242271125E1,-1.774081215E-2,3.984596580E-3,4.548627138E-2
3.243275225E1,-1.207999606E-2,2.789818496E-2,6.509032845E-2
3.244279225E1,-8.976553567E-3,1.014301181E-2,6.427457184E-2
3.245283225E1,-4.689662717E-3,-1.618526503E-2,4.448594898E-2
3.246287325E1,6.560771726E-4,-2.088834159E-2,2.667156979E-2
3.247291325E1,1.837188844E-3,-1.501340792E-2,1.764505170E-2
3.248295325E1,2.175452653E-3,-1.916801557E-4,2.827125415E-2
3.249299325E1,1.400473062E-3,1.687598601E-2,4.359934479E-2
3.250303425E1,7.622920908E-3,2.522145770E-2,4.989937693E-2
3.251307425E1,1.043708343E-2,1.507534645E-2,3.885524720E-2
3.252311425E1,1.405617688E-2,8.888851851E-3,2.880379185E-2
3.253315525E1,1.313951612E-2,-8.068294264E-3,2.124867216E-2
3.254319525E1,2.080627158E-2,1.525836252E-2,2.971803397E-2
3.255323525E1,1.280400530E-2,3.706102725E-3,3.917092457E-2
3.256327525E1,2.292728610E-2,2.869563177E-2,4.249529168E-2
3.257331625E1,2.009235136E-2,9.335250594E-3,4.020257667E-2
3.258335625E1,2.792253718E-2,1.249353401E-2,3.262162209E-2
3.259339625E1,2.598295733E-2,8.548060432E-3,2.698238008E-2
3.260343725E1,2.080511674E-2,-1.790073467E-3,3.103373386E-2
3.261347725E1,2.626512945E-2,1.212174725E-2,3.749988973E-2
3.262351725E1,2.253602818E-2,8.850328624E-3,4.245720804E-2
3.263355725E1,2.544899471E-2,3.801774699E-3,4.042042419E-2
3.264359825E1,2.560539171E-2,1.124023460E-2,3.785174713E-2
3.265363825E1,2.134806290E-2,7.992243394E-3,3.225964308E-2
3.266367825E1,1.997638494E-2,8.445435204E-3,3.331305832E-2
3.267371925E1,1.379252411E-2,6.833157502E-3,2.965147607E-2
3.268377529E1,7.442973088E-3,1.237181854E-2,3.394243866E-2
3.269381529E1,-2.154793590E-3,7.847906090E-3,3.899951279E-2
3.270385529E1,-3.807961009E-3,3.721081186E-3,4.075012356E-2
3.271389629E1,-1.001285948E-2,4.578352440E-3,3.721398115E-2
3.272393629E1,-1.346105058E-2,-4.254303407E-3,3.474090993E-2
3.273397629E1,-1.771331951E-2,6.763460580E-3,3.181835636E-2
3.274401629E1,-2.753167599E-2,-7.289610803E-3,3.153374046E-2
3.275405729E1,-2.635882050E-2,3.647192381E-3,3.551383689E-2
3.276409729E1,-2.741271257E-2,7.773394231E-3,3.598715737E-2
3.277413729E1,-2.834188938E-2,2.551733982E-3,3.599647805E-2
3.278417829E1,-3.087962978E-2,-4.760087468E-3,3.282973170E-2
3.279421829E1,-2.634533308E-2,-1.153783221E-2,3.305370361E-2
3.280425829E1,-2.707584761E-2,-1.745734923E-2,2.941317856E-2
3.281429829E1,-3.107511811E-2,-1.834790967E-2,2.959693968E-2
3.282433929E1,-3.475552425E-2,-1.560234837E-2,3.061125800E-2
3.283437929E1,-3.095838800E-2,-8.304754272E-3,3.128823638E-2
3.284441929E1,-3.436393663E-2,-5.327823572E-3,3.122394159E-2
3.285446029E1,-3.831127286E-2,-4.548848607E-3,3.376778960E-2
3.286450029E1,-4.319789633E-2,2.787774429E-4,3.052244335E-2
3.287454029E1,-4.364877194E-2,-1.294168644E-2,2.802413329E-2
3.288458029E1,-3.996708989E-2,-5.616573617E-5,2.880774811E-2
3.289462129E1,-3.957960010E-2,-9.542612359E-3,2.564417943E-2
3.290466129E1,-3.898755461E-2,-4.455420654E-3,3.084108979E-2
3.291470129E1,-3.608550504E-2,-4.489509389E-3,2.714462206E-2
3.292474229E1,-3.222319484E-2,1.052261330E-3,2.863924578E-2
3.293478229E1,-2.748250403E-2,5.505865440E-3,2.614839189E-2
3.294482229E1,-2.652127296E-2,6.543318741E-4,2.994303405E-2
3.295486229E1,-2.599583194E-2,2.087645233E-3,2.889321744E-2
3.296490329E1,-1.999564841E-2,1.189936697E-2,3.205377981E-2
3.297494329E1,-2.322686091E-2,-1.659851521E-3,3.227162734E-2
3.298498329E1,-1.662800834E-2,1.016631722E-3,3.207955509E-2
3.299502429E1,-8.014013991E-3,2.910139039E-3,3.442580253E-2
3.300506429E1,-5.221867003E-3,-6.744673941E-3,3.483396769E-2
3.301510429E1,4.796678200E-3,-4.223296419E-4,3.423449025E-2
3.302514429E1,1.767633017E-3,-1.211620495E-2,3.462911397E-2
3.303518529E1,3.044086508E-3,-1.236707531E-2,3.425627202E-2
3.304522529E1,9.763998911E-3,-5.545014981E-3,3.534078598E-2
3.305526529E1,7.023072802E-3,-5.815592129E-3,3.383636475E-2
3.306530629E1,8.731490932E-3,-1.158879325E-2,3.060222417E-2
3.307534629E1,1.364955027E-2,-4.278948065E-3,2.896198258E-2
3.308538629E1,4.147125408E-3,-1.461680699E-2,2.529161423E-2
3.309542629E1,7.819091901E-3,-4.005974159E-3,2.840591595E-2
3.310546729E1,-4.660182633E-3,-1.225427538E-2,2.854301035E-2
3.311550729E1,-2.621798776E-3,-1.756728254E-2,3.180831298E-2
3.312554729E1,-2.321579494E-3,-5.727297626E-3,3.271477669E-2
3.313558829E1,-6.706740707E-3,-7.129718084E-3,3.192887828E-2
3.314562829E1,-6.579830311E-3,-5.976268556E-3,2.648020349E-2
3.315566829E1,-6.302595139E-3,-5.213157274E-4,2.507378906E-2
3.316570829E1,-1.348078158E-2,-5.924305413E-3,2.737917006E-2
3.317574929E1,-7.765104063E-3,-2.222511685E-3,3.183357418E-2
3.318575829E1,-9.775872342E-3,-6.491673645E-3,3.476046398E-2
3.319579929E1,-1.055085193E-2,-8.138839155E-3,3.290157765E-2
3.320583929E1,-8.675872348E-3,-6.375397090E-3,3.234244883E-2
3.321587929E1,-8.206090890E-3,-1.750448160E-2,2.879325300E-2
3.322592029E1,-3.092127852E-3,-1.590344682E-2,3.210234642E-2
3.323596029E1,-6.336123683E-3,-1.805954240E-2,3.665075451E-2
3.324600029E1,-4.683993757E-4,-2.736802027E-2,3.681724519E-2
3.325604029E1,2.407015767E-3,-1.973779872E-2,3.407339007E-2
3.326608129E1,4.891050048E-3,-2.188693173E-2,3.200612962E-2
3.327612129E1,9.631210938E-3,-1.204122603E-2,3.058480099E-2
3.328616129E1,6.117169745E-3,-1.637791842E-2,3.175579011E-2
3.329620229E1,6.552862935E-3,-1.609562337E-2,3.365010023E-2
3.330624229E1,9.603667073E-3,-1.156597771E-2,3.183555230E-2
3.331628229E1,5.802270956E-3,-1.438759640E-2,3.433918953E-2
3.332632229E1,2.673987765E-3,-2.318180725E-2,3.198878095E-2
3.333636329E1,1.053720247E-3,-2.564310096E-2,3.149157017E-2
3.334640329E1,-2.927497029E-3,-2.337677777E-2,3.024212644E-2
3.335644329E1,1.123437192E-3,-1.836950332E-2,3.134494275E-2
3.336648429E1,-1.310192049E-3,-1.399997808E-2,3.138007596E-2
3.337652429E1,3.346611746E-3,-1.459732465E-2,3.274175152E-2
3.338656429E1,2.751015592E-3,1.317569055E-3,3.107634373E-2
3.339660429E1,2.215453424E-4,-1.765292510E-2,3.133360296E-2
3.340664529E1,4.052502569E-3,-3.245224711E-3,3.359835595E-2
3.341668529E1,5.404323339E-3,-1.175588928E-2,3.125557303E-2
3.342672529E1,5.669840146E-3,-1.237240992E-2,3.358796984E-2
3.343676629E1,6.974256597E-3,-1.379640307E-2,3.371899575E-2
3.344680629E1,7.788384799E-3,-1.274685096E-2,3.460423276E-2
3.345684629E1,7.058945019E-3,-2.316433936E-2,3.043345734E-2
3.346688629E1,1.072851475E-2,-1.778528467E-2,3.408997506E-2
3.347692729E1,9.882162325E-3,-2.947043628E-2,3.082494065E-2
3.348696729E1,1.363019086E-2,-2.619637921E-2,3.353109211E-2
3.349700729E1,9.314006194E-3,-2.403815091E-2,3.150495887E-2
3.350704729E1,7.795779034E-3,-1.501975209E-2,3.537632152E-2
3.351708829E1,3.397834953E-3,-4.938621540E-3,3.556407243E-2
3.352712829E1,3.287968226E-3,-1.671341062E-2,3.508276120E-2
3.353716829E1,2.861329820E-3,-1.438474096E-2,3.750943393E-2
3.354720929E1,6.126426160E-4,-2.986264229E-2,3.156279027E-2
3.355724929E1,4.509646446E-3,-4.168175161E-2,2.998806164E-2
3.356728929E1,5.202875007E-3,-4.688922316E-2,2.725350857E-2
3.357732929E1,5.868132692E-3,-4.399250075E-2,2.725110948E-2
3.358737029E1,9.341766126E-4,-5.371956527E-2,2.390450612E-2
3.359741029E1,1.303318329E-2,-2.929545194E-2,2.426962554E-2
3.360745029E1,3.873175709E-3,-2.767327800E-2,2.692110837E-2
3.361749129E1,7.775771897E-3,-1.257794723E-2,3.023035079E-2
3.362753129E1,2.864005510E-3,-1.725821756E-2,2.697714791E-2
3.363757129E1,5.103457719E-3,-7.238340564E-3,2.579923347E-2
3.364761129E1,4.682759754E-3,1.630111597E-3,2.493389323E-2
3.365765229E1,5.873192567E-3,-4.327113740E-3,2.547105402E-2
3.366769229E1,8.683676831E-3,1.101770811E-2,2.831494994E-2
3.367773229E1,7.981933653E-3,1.314876974E-2,2.656019293E-2
3.368779117E1,8.166358806E-3,1.723877341E-2,2.872737870E-2
3.369783117E1,6.852888037E-3,1.240699925E-2,2.433449402E-2
3.370787117E1,6.079799496E-3,9.712699801E-3,2.676244080E-2
3.371791117E1,1.194834150E-2,1.475326531E-2,2.518185414E-2
3.372795217E1,6.882331800E-3,5.266125314E-3,2.652616054E-2
3.373799217E1,1.411121618E-2,1.510038041E-2,2.552933991E-2
3.374803217E1,1.248256117E-2,3.522344399E-3,2.396187931E-2
3.375807317E1,1.732631773E-2,5.304531660E-3,2.319542132E-2
3.376811317E1,1.664969139E-2,1.211914234E-2,2.224033512E-2
3.377815317E1,1.188875735E-2,9.509777650E-3,1.830178685E-2
3.378819317E1,1.702810824E-2,1.553607266E-2,2.219163626E-2
3.379823417E1,1.749016717E-2,2.411571145E-2,2.644310892E-2
3.380827417E1,1.690334454E-2,1.599689946E-2,2.615432441E-2
3.381831417E1,2.316576615E-2,2.442820370E-2,2.313536406E-2
3.382835517E1,2.799196541E-2,1.146696135E-2,1.615251973E-2
3.383839517E1,2.084377594E-2,-6.488603540E-3,1.611923054E-2
3.384843517E1,2.509443834E-2,-1.090042479E-2,1.803478785E-2
3.385847517E1,2.332609892E-2,-1.811972260E-2,1.676898822E-2
3.386851617E1,1.876661181E-2,-1.832928881E-2,2.120122686E-2
3.387855617E1,1.557534654E-2,-2.476002276E-2,2.070215158E-2
3.388859617E1,2.070894651E-2,-9.945722297E-3,2.245388180E-2
3.389863717E1,2.185916528E-2,7.077204064E-3,2.266294137E-2
3.390867717E1,1.858543232E-2,7.698722649E-3,2.064656466E-2
3.391871717E1,2.315142006E-2,2.258259803E-2,1.930353418E-2
3.392875717E1,1.666822284E-2,2.089921385E-2,2.519098297E-2
3.393879817E1,1.858383417E-2,2.868336625E-2,2.833910659E-2
3.394883817E1,2.065658569E-2,2.182846516E-2,3.109972179E-2
3.395887817E1,1.903152466E-2,7.015429437E-3,2.772310004E-2
3.396891917E1,1.958277076E-2,1.518286951E-2,2.563497052E-2
3.397895917E1,1.548576262E-2,7.578213234E-3,2.608238161E-2
3.398899917E1,1.165037975E-2,-6.475020200E-6,2.490808070E-2
3.399903917E1,1.104690786E-2,1.356530935E-3,2.568918839E-2
3.400908017E1,5.957091227E-3,3.032080829E-3,2.599195018E-2
3.401912017E1,6.554704625E-3,4.725851119E-3,2.374503948E-2
3.402916017E1,-2.272198908E-4,-9.026321582E-3,2.294841222E-2
3.403917017E1,1.337387133E-3,5.043957382E-3,2.244640514E-2
3.404921017E1,-3.861643374E-3,7.964046672E-4,2.133002877E-2
3.405925117E1,-1.105590630E-2,-5.949382205E-3,2.379451692E-2
3.406929117E1,-1.245743874E-2,7.658509072E-3,2.581842430E-2
3.407933117E1,-1.455041673E-2,5.209732335E-3,2.221090719E-2
3.408937117E1,-1.357411221E-2,1.823518053E-2,2.339629829E-2
3.409941217E1,-1.589239389E-2,9.530639276E-3,2.035736665E-2
3.410945217E1,-1.752996072E-2,1.556623355E-2,1.889154315E-2
3.411949217E1,-1.545722317E-2,2.091439255E-2,2.229879051E-2
3.412953317E1,-2.405408025E-2,5.914338864E-3,1.880329847E-2
3.413957317E1,-2.711085603E-2,7.085597143E-3,2.231121436E-2
3.414961317E1,-2.560649067E-2,7.833041251E-3,1.892529055E-2
3.415965317E1,-2.658440173E-2,7.976585999E-3,1.675534621E-2
3.416969417E1,-2.592481300E-2,2.147449180E-2,1.950068213E-2
3.417973417E1,-2.740100399E-2,1.962625608E-2,1.874887198E-2
3.418977417E1,-2.503342554E-2,3.441122174E-2,1.636422053E-2
3.419981517E1,-2.191246860E-2,3.197602555E-2,1.785878837E-2
3.420985517E1,-2.933823317E-2,3.353871405E-2,1.826817170E-2
3.421989517E1,-2.388275042E-2,3.567776829E-2,1.778028160E-2
3.422993517E1,-2.140408568E-2,3.351761401E-2,1.831316203E-2
3.423997617E1,-2.039261721E-2,3.726574406E-2,1.985939220E-2
3.425001617E1,-2.095016465E-2,3.154246882E-2,2.069520578E-2
3.426005617E1,-1.862309501E-2,2.930061892E-2,1.812765375E-2
3.427009617E1,-1.776821166E-2,2.300312743E-2,1.887012273E-2
3.428013717E1,-1.653117314E-2,1.330202911E-2,1.745918021E-2
3.429017717E1,-1.526733954E-2,1.229933277E-2,1.826143824E-2
3.430021717E1,-1.402018126E-2,1.253156178E-2,1.556445472E-2
3.431025817E1,-1.936307549E-2,-8.639457636E-3,1.832299680E-2
3.432029817E1,-1.323221251E-2,-1.467311569E-2,1.675812528E-2
3.433033817E1,-1.014526095E-2,-1.197548397E-2,1.532819681E-2
3.434037817E1,-1.628624275E-2,-3.020668402E-2,1.240218151E-2
3.435041917E1,-1.250618324E-2,-3.139415756E-2,1.549043879E-2
3.436045917E1,-1.518266089E-2,-2.963460609E-2,1.744493283E-2
3.437049917E1,-1.816432551E-2,-3.727674484E-2,1.972085051E-2
3.438054017E1,-1.783063263E-2,-3.048354946E-2,2.026786283E-2
3.439058017E1,-2.365685254E-2,-3.888148814E-2,1.731634140E-2
3.440062017E1,-2.389174514E-2,-2.921687439E-2,1.647211798E-2
3.441066017E1,-2.162540704E-2,-2.453321591E-2,1.774565876E-2
3.442070117E1,-2.758582681E-2,-2.880385891E-2,2.132494748E-2
3.443074117E1,-1.907306537E-2,-1.512301713E-2,2.277369238E-2
3.444078117E1,-2.488195524E-2,-1.960112154E-2,2.371458709E-2
3.445082217E1,-2.022414654E-2,-9.046128951E-3,2.306268364E-2
3.446086217E1,-2.153788507E-2,-1.344939880E-2,2.410158142E-2
3.447090217E1,-2.378130518E-2,-2.928687492E-3,2.110929042E-2
3.448094217E1,-2.061800100E-2,1.086888462E-2,2.385101467E-2
3.449098317E1,-2.610200271E-2,1.364247315E-2,2.443055436E-2
3.450102317E1,-2.276719362E-2,1.957253367E-2,2.563536912E-2
3.451106317E1,-2.123904228E-2,3.323576599E-2,2.601587959E-2
3.452110417E1,-2.005952969E-2,3.183814138E-2,2.721563354E-2
3.453114417E1,-1.536702458E-2,4.068184644E-2,2.567974851E-2
3.454118417E1,-1.662403718E-2,4.556155950E-2,2.391513810E-2
3.455122417E1,-1.448500901E-2,4.221961647E-2,2.754535154E-2
3.456126517E1,-1.056803018E-2,4.465640709E-2,2.389762178E-2
3.457130517E1,-1.108791679E-2,4.524843022E-2,2.317056060E-2
3.458134517E1,-5.181823857E-3,4.839095846E-2,2.172659338E-2
3.459138617E1,-9.925347753E-3,4.457417876E-2,2.392128110E-2
3.460142617E1,-7.230228744E-3,4.411185160E-2,2.575433627E-2
3.461146617E1,-7.113487460E-3,4.521059245E-2,2.416699752E-2
3.462150617E1,-5.210393108E-3,3.922220692E-2,1.991393045E-2
3.463154717E1,-1.896246336E-3,3.782540187E-2,1.972551271E-2
3.464158717E1,-7.333887741E-3,2.916746214E-2,1.868182048E-2
3.465162717E1,-2.995850518E-4,2.679191902E-2,1.923936978E-2
3.466166817E1,5.318352953E-3,2.511599101E-2,1.900261641E-2
3.467170817E1,5.061153322E-3,1.719467342E-2,2.098292112E-2
3.468174817E1,1.292839739E-2,1.185104065E-2,1.634129882E-2
3.469178692E1,1.334496588E-2,8.505675942E-3,1.690950431E-2
3.470182792E1,1.588295773E-2,7.736022584E-3,1.537179481E-2
3.471186792E1,1.783688366E-2,1.042340882E-2,1.764541119E-2
3.472190792E1,1.880653948E-2,1.125618070E-2,1.616176404E-2
3.473194892E1,2.346406691E-2,6.380918436E-3,1.638739184E-2
3.474198892E1,1.988850720E-2,7.240054198E-3,1.757010072E-2
3.475202892E1,2.608472854E-2,-7.118564099E-6,1.426338777E-2
3.476206892E1,2.350998670E-2,-1.051009260E-2,1.500987168E-2
3.477210992E1,2.788075618E-2,1.822125632E-3,1.773696765E-2
3.478214992E1,2.685517445E-2,-6.197451614E-3,1.867013983E-2
3.479218992E1,2.083091810E-2,-4.896368366E-3,2.368426323E-2
3.480223092E1,2.913651988E-2,-7.458595559E-3,2.537883073E-2
3.481227092E1,2.158167213E-2,-4.548216239E-3,2.101815306E-2
3.482231092E1,2.591836452E-2,3.202115186E-3,2.593594603E-2
3.483235092E1,2.093836851E-2,1.942428760E-3,2.797615156E-2
3.484239192E1,1.567356661E-2,-2.046986483E-3,2.814419940E-2
3.485243192E1,1.577944309E-2,6.082856096E-3,3.120474517E-2
3.486247192E1,1.004033163E-2,6.417520344E-4,3.259171918E-2
3.487251192E1,1.171080768E-2,7.436624728E-3,3.228482604E-2
3.488255292E1,7.585304324E-3,-8.407463320E-4,3.269974515E-2
3.489259292E1,4.584258422E-3,1.007324271E-2,3.130953759E-2
3.490263292E1,4.333122168E-3,1.318366732E-3,2.696805261E-2
3.491264292E1,-1.722503453E-3,-1.430061180E-3,2.971170098E-2
3.492268292E1,-1.482286490E-3,-4.261533730E-3,2.931142598E-2
3.493272392E1,-2.852129750E-3,2.892908640E-3,3.118435293E-2
3.494276392E1,-5.860170349E-3,9.131142870E-4,3.231992573E-2
3.495280392E1,-2.245856449E-3,1.452333573E-2,3.132113814E-2
3.496284492E1,-8.967940696E-3,8.151722141E-3,2.814825065E-2
3.497288492E1,-7.948457263E-3,1.032260060E-2,2.429566719E-2
3.498292492E1,-8.845410310E-3,8.711388335E-3,2.489168197E-2
3.499296492E1,-1.101101097E-2,-2.779704519E-4,2.643623948E-2
3.500300592E1,-9.202725254E-3,6.560494192E-3,2.950580046E-2
3.501304592E1,-1.392786857E-2,7.041902281E-4,2.807610109E-2
3.502308592E1,-1.112728845E-2,-3.261256497E-3,2.558364719E-2
3.503312692E1,-1.561695430E-2,-5.237624981E-3,2.229610831E-2
3.504316692E1,-1.572001725E-2,-1.651797630E-2,2.146227285E-2
3.505320692E1,-1.350522507E-2,-3.754740348E-3,2.258732542E-2
3.506324692E1,-1.989148557E-2,-1.596027426E-2,2.786118537E-2
3.507328792E1,-1.618305594E-2,-1.197070070E-2,2.582230419E-2
3.508332792E1,-2.386360988E-2,-1.944166608E-2,2.385076508E-2
3.509336792E1,-1.892665029E-2,-1.123970654E-2,1.876387931E-2
3.510340792E1,-2.258503437E-2,-1.743741520E-2,1.731618494E-2
3.511344892E1,-2.042200789E-2,-1.794124208E-2,1.867011935E-2
3.512348892E1,-1.273878757E-2,-8.301929571E-3,2.183208987E-2
3.513352892E1,-1.610726118E-2,-1.892474480E-2,2.176697366E-2
3.514356992E1,-8.819254115E-3,-6.051290780E-3,1.963697746E-2
3.515360992E1,-9.778388776E-3,-6.571496837E-3,2.052522078E-2
3.516364992E1,-6.494977511E-3,-1.396975853E-2,1.951961219E-2
3.517368992E1,-2.758153714E-3,-5.616101436E-3,1.880365796E-2
3.518373092E1,-2.174123190E-3,-1.359386742E-2,2.209931985E-2
3.519377092E1,1.468924340E-3,-7.039276417E-3,2.169997990E-2
3.520381092E1,2.091305330E-3,-1.263164915E-2,2.115669474E-2
3.521385192E1,7.316782139E-3,-2.564072609E-2,1.725506783E-2
3.522389192E1,9.339186363E-3,-1.723099686E-2,1.715147123E-2
3.523393192E1,9.091753513E-3,-2.880603075E-2,1.927326620E-2
3.524397192E1,1.352511719E-2,-3.068835288E-2,1.771584898E-2
3.525401292E1,1.252616569E-2,-3.230568767E-2,1.923891157E-2
3.526405292E1,1.590997726E-2,-3.495500237E-2,1.678454131E-2
3.527409292E1,1.636938006E-2,-4.188423976E-2,1.914594881E-2
3.528413392E1,2.843243256E-2,-2.331535146E-2,1.632539555E-2
3.529417392E1,2.450855076E-2,-3.133136779E-2,2.308632620E-2
3.530421392E1,2.768410370E-2,-3.123150021E-2,2.264131233E-2
3.531425392E1,3.053919226E-2,-2.106055245E-2,2.021073923E-2
3.532429492E1,3.063666262E-2,-2.666730620E-2,2.129438147E-2
3.533433492E1,3.580594063E-2,-1.072628051E-2,1.951264963E-2
3.534437492E1,3.351242840E-2,-1.518760808E-2,1.954673789E-2
3.535441592E1,3.838040680E-2,5.335734226E-3,2.125597000E-2
3.536445592E1,2.876426280E-2,-5.639418960E-3,2.303149924E-2
3.537449592E1,3.137016669E-2,-2.292624209E-3,2.361952700E-2
3.538453592E1,3.160212934E-2,1.044869423E-4,2.370315045E-2
3.539457692E1,2.690387517E-2,-1.094451360E-2,2.519788779E-2
3.540461692E1,2.396454290E-2,-9.884575382E-3,2.498883009E-2
3.541465692E1,1.521995943E-2,-2.380510792E-2,2.366719767E-2
3.542469792E1,1.772865653E-2,-1.000034437E-2,2.256491408E-2
3.543473792E1,6.073941477E-3,-1.770341955E-2,2.394757047E-2
3.544477792E1,5.639047362E-3,-2.336876281E-2,2.477048710E-2
3.545481792E1,8.507748134E-3,-1.416010596E-2,2.602485754E-2
3.546485892E1,4.564793780E-4,-3.064826876E-2,2.634417079E-2
3.547489892E1,1.111841202E-2,-2.270395868E-2,2.364406548E-2
3.548493892E1,4.636278376E-3,-3.049876541E-2,2.179077268E-2
3.549497992E1,6.135751493E-3,-3.533608839E-2,1.977380924E-2
3.550501992E1,6.026029587E-3,-3.958809376E-2,2.094613388E-2
3.551505992E1,8.684200235E-3,-3.532323986E-2,2.276023850E-2
3.552509992E1,1.276617404E-3,-3.789319098E-2,2.767084166E-2
3.553514092E1,2.626923379E-3,-5.572555959E-2,2.209703624E-2
3.554518092E1,-6.026923656E-4,-5.424004793E-2,2.197373100E-2
3.555522092E1,-9.696339257E-3,-7.215489447E-2,1.797795855E-2
3.556526192E1,-1.186069008E-2,-6.647117436E-2,1.780352183E-2
3.557530192E1,-2.110901847E-2,-7.604461163E-2,1.711635292E-2
3.558534192E1,-1.548815239E-2,-6.439780444E-2,1.884687506E-2
3.559538192E1,-1.997122914E-2,-6.506478041E-2,1.678205281E-2
3.560542292E1,-2.360271662E-2,-5.534797162E-2,2.043484524E-2
3.561546292E1,-2.321160212E-2,-4.929724336E-2,1.730868965E-2
3.562550292E1,-2.584520355E-2,-4.731078818E-2,1.734410971E-2
3.563554292E1,-1.794740558E-2,-3.346218914E-2,2.223664150E-2
3.564558392E1,-2.054744959E-2,-3.416020423E-2,2.310163528E-2
3.565562392E1,-1.806407422E-2,-3.209792823E-2,2.145212889E-2
3.566566392E1,-1.807446033E-2,-3.950977325E-2,1.897618920E-2
3.567570492E1,-1.297156513E-2,-3.866180405E-2,2.081481926E-2
3.568575125E1,-1.637854800E-2,-5.118558556E-2,1.802675612E-2
3.569579125E1,-1.049322356E-2,-6.075483188E-2,1.893966831E-2
3.570583125E1,3.040695097E-3,-5.692574009E-2,1.989734173E-2
3.571587225E1,1.762052998E-4,-6.550667435E-2,2.215914428E-2
3.572591225E1,9.689282626E-3,-6.169142947E-2,2.113329433E-2
3.573595225E1,1.530670933E-2,-5.265177041E-2,1.670601964E-2
3.574599325E1,1.933367550E-2,-4.849670455E-2,1.715715975E-2
3.575603325E1,1.986851916E-2,-5.169528723E-2,1.715415344E-2
3.576607325E1,2.345526405E-2,-5.134401470E-2,1.868174225E-2
3.577611325E1,2.465597540E-2,-4.817059636E-2,2.390965819E-2
3.578615425E1,3.033916280E-2,-5.637766048E-2,2.343242057E-2
3.579619425E1,3.924035281E-2,-5.225481465E-2,2.009907737E-2
3.580620425E1,3.802488744E-2,-5.931538716E-2,1.675894111E-2
3.581624425E1,4.499605298E-2,-4.725063220E-2,1.697566360E-2
3.582628425E1,4.677983746E-2,-6.108255684E-2,9.731333703E-3
3.583632525E1,5.180335790E-2,-4.398746043E-2,1.497829333E-2
3.584636525E1,5.961947143E-2,-3.820041195E-2,2.084283903E-2
3.585640525E1,4.993682727E-2,-8.490588516E-3,3.134069592E-2
3.586644525E1,4.025064409E-2,-4.142430425E-2,3.347229213E-2
3.587648625E1,1.525820792E-2,-6.812275946E-2,3.799806535E-2
3.588652625E1,1.593749225E-2,-1.019197628E-1,2.135924250E-2
3.589656625E1,2.282984555E-2,-9.988225996E-2,-3.958457150E-3
3.590660725E1,1.816425472E-2,-1.056727692E-1,-1.400869433E-2
3.591664725E1,-7.356018759E-3,-7.595481724E-2,2.078923211E-2
3.592668725E1,-5.680890754E-3,-5.479893833E-2,3.933255747E-2
3.593672725E1,1.202937216E-3,-1.731502265E-2,4.379778355E-2
3.594676825E1,3.961173352E-3,-2.973227575E-2,2.403446659E-2
3.595680825E1,2.737682685E-2,1.344382297E-2,6.174717564E-3
3.596684825E1,2.712063119E-2,4.198925570E-3,2.337901853E-3
3.597688925E1,2.979657613E-2,2.507198229E-2,4.467337206E-2
3.598692925E1,2.583432384E-2,5.575779825E-3,4.900021106E-2
3.599696925E1,2.462578192E-2,-7.431099191E-3,2.819133550E-2
3.600700925E1,1.877614856E-2,-2.565644309E-2,4.539004061E-3
3.601705025E1,2.561807632E-2,-1.115339994E-2,6.100148894E-3
3.602709025E1,1.232863590E-2,-1.287619863E-2,1.603427157E-2
3.603713025E1,2.714400180E-4,9.748952463E-3,3.374855593E-2
3.604717125E1,1.060198061E-3,1.031611208E-2,3.687061742E-2
3.605721125E1,-1.418112684E-2,-1.060219109E-2,2.368985489E-2
3.606725125E1,-2.018762007E-2,-2.315473557E-2,7.829932496E-3
3.607729125E1,-2.726448327E-2,-1.417590491E-2,4.734386224E-3
3.608733225E1,-3.140729666E-2,2.632902469E-3,1.089374535E-2
3.609737225E1,-3.903673589E-2,2.345135063E-2,2.759550884E-2
3.610741225E1,-4.134117067E-2,3.603025526E-2,3.753336146E-2
3.611745325E1,-4.680211842E-2,4.392897338E-2,3.477069736E-2
3.612749325E1,-4.615071416E-2,3.674376756E-2,2.904197201E-2
3.613753325E1,-4.420147836E-2,5.333160609E-2,3.080680780E-2
3.614757325E1,-4.195057601E-2,5.672048032E-2,2.761101350E-2
3.615761425E1,-4.661324620E-2,4.450000823E-2,1.983167417E-2
3.616765425E1,-1.443560049E-2,7.365955971E-3,1.532960031E-2
3.617769425E1,-1.677447185E-2,-6.731510162E-2,1.883386448E-2
3.618773525E1,-1.342518255E-3,-3.538459912E-2,2.819008008E-2
3.619777525E1,-1.778218709E-2,-1.561238151E-2,3.413660079E-2
3.620781525E1,-1.764583215E-2,9.074321948E-3,3.119540401E-2
3.621785525E1,-2.567183226E-2,-2.181661315E-3,1.279969234E-2
